power,power_label,geo,geo_label,period,value,flag
AC25000,Alternating current - 50 Hz / 25 000 V,LT,Lithuania,2007,122,
AC25000,Alternating current - 50 Hz / 25 000 V,LT,Lithuania,2008,122,
AC25000,Alternating current - 50 Hz / 25 000 V,LT,Lithuania,2009,122,
AC25000,Alternating current - 50 Hz / 25 000 V,LT,Lithuania,2010,122,
AC25000,Alternating current - 50 Hz / 25 000 V,LT,Lithuania,2011,122,
AC25000,Alternating current - 50 Hz / 25 000 V,LT,Lithuania,2012,122,
AC25000,Alternating current - 50 Hz / 25 000 V,LT,Lithuania,2013,122,
AC25000,Alternating current - 50 Hz / 25 000 V,LT,Lithuania,2014,122,
AC25000,Alternating current - 50 Hz / 25 000 V,LT,Lithuania,2015,122,
AC25000,Alternating current - 50 Hz / 25 000 V,LT,Lithuania,2016,122,
AC25000,Alternating current - 50 Hz / 25 000 V,LT,Lithuania,2017,152.4,
AC25000,Alternating current - 50 Hz / 25 000 V,LT,Lithuania,2018,152.4,
AC25000,Alternating current - 50 Hz / 25 000 V,LT,Lithuania,2019,152.4,
AC25000,Alternating current - 50 Hz / 25 000 V,LT,Lithuania,2020,152.4,
AC25000,Alternating current - 50 Hz / 25 000 V,LT,Lithuania,2021,152.4,
AC25000,Alternating current - 50 Hz / 25 000 V,LT,Lithuania,2022,152.4,
AC25000,Alternating current - 50 Hz / 25 000 V,LT,Lithuania,2023,152.4,
AC25000,Alternating current - 50 Hz / 25 000 V,LT,Lithuania,2024,156,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,1990,178,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,1991,201,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,1992,201,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,1993,243,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,1994,243,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,1995,243,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,1996,242,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,1997,242,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,1998,242,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,1999,242,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,2000,242,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,2001,242,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,2002,242,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,2003,243,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,2004,243,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,2005,243,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,2006,243,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,2007,243,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,2008,243,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,2009,243,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,2010,243,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,2011,243,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,2012,243,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,2013,243,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,2014,243,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,2015,243,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,2016,243,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,2017,243,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,2018,262.32,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,2019,262.32,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,2020,262,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,2021,262,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,2022,262,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,2023,262,
AC25000,Alternating current - 50 Hz / 25 000 V,LU,Luxembourg,2024,262,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,1990,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,1991,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,1992,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,1993,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,1994,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,1995,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,1996,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,1997,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,1998,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,1999,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,2000,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,2001,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,2002,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,2003,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,2004,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,2005,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,2006,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,2007,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,2008,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,2009,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,2010,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,2011,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,2012,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,2013,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,2014,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,2015,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,2016,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,2017,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,2018,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,2019,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,2020,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,2021,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,2022,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,2023,0,
AC25000,Alternating current - 50 Hz / 25 000 V,LV,Latvia,2024,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,1990,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,1991,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,1992,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,1993,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,1994,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,1995,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,1996,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,1997,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,1998,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,1999,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,2000,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,2001,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,2002,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,2004,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,2009,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,2010,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,2011,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,2012,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,2013,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,2014,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,2015,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,2016,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,2017,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,2018,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,2019,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,2020,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,2021,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,2022,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,2023,0,
AC25000,Alternating current - 50 Hz / 25 000 V,MD,Moldova,2024,0,
AC25000,Alternating current - 50 Hz / 25 000 V,ME,Montenegro,2011,224.06,i
AC25000,Alternating current - 50 Hz / 25 000 V,ME,Montenegro,2012,224.06,i
AC25000,Alternating current - 50 Hz / 25 000 V,ME,Montenegro,2013,224.06,i
AC25000,Alternating current - 50 Hz / 25 000 V,ME,Montenegro,2014,224,i
AC25000,Alternating current - 50 Hz / 25 000 V,ME,Montenegro,2015,224,i
AC25000,Alternating current - 50 Hz / 25 000 V,ME,Montenegro,2016,225,
AC25000,Alternating current - 50 Hz / 25 000 V,ME,Montenegro,2017,225,
AC25000,Alternating current - 50 Hz / 25 000 V,ME,Montenegro,2018,225,
AC25000,Alternating current - 50 Hz / 25 000 V,ME,Montenegro,2019,225,
AC25000,Alternating current - 50 Hz / 25 000 V,ME,Montenegro,2020,226.6,
AC25000,Alternating current - 50 Hz / 25 000 V,ME,Montenegro,2021,226.6,
AC25000,Alternating current - 50 Hz / 25 000 V,ME,Montenegro,2022,226.6,
AC25000,Alternating current - 50 Hz / 25 000 V,ME,Montenegro,2023,226.6,
AC25000,Alternating current - 50 Hz / 25 000 V,ME,Montenegro,2024,226.6,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,1990,233,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,1992,231,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,1993,231,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,1994,233,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,1995,233,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,1996,233,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,1997,233,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,1998,233,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,1999,233,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,2000,233,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,2001,233,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,2002,233,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,2004,233,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,2005,233,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,2006,234,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,2007,234,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,2008,234,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,2009,234,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,2010,234,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,2011,234,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,2012,234,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,2013,234,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,2014,234,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,2015,234,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,2016,234,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,2017,234,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,2018,234,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,2019,234,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,2020,234,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,2021,234,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,2022,234,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,2023,234,
AC25000,Alternating current - 50 Hz / 25 000 V,MK,North Macedonia,2024,234,
AC25000,Alternating current - 50 Hz / 25 000 V,NL,Netherlands,2008,249,i
AC25000,Alternating current - 50 Hz / 25 000 V,NL,Netherlands,2009,249,i
AC25000,Alternating current - 50 Hz / 25 000 V,NL,Netherlands,2010,249,i
AC25000,Alternating current - 50 Hz / 25 000 V,NL,Netherlands,2011,249,i
AC25000,Alternating current - 50 Hz / 25 000 V,NL,Netherlands,2012,249,i
AC25000,Alternating current - 50 Hz / 25 000 V,NL,Netherlands,2013,249,i
AC25000,Alternating current - 50 Hz / 25 000 V,NL,Netherlands,2014,249,i
AC25000,Alternating current - 50 Hz / 25 000 V,NL,Netherlands,2015,249,i
AC25000,Alternating current - 50 Hz / 25 000 V,NL,Netherlands,2016,249,i
AC25000,Alternating current - 50 Hz / 25 000 V,NL,Netherlands,2017,249,i
AC25000,Alternating current - 50 Hz / 25 000 V,NL,Netherlands,2018,249,i
AC25000,Alternating current - 50 Hz / 25 000 V,NL,Netherlands,2019,249,i
AC25000,Alternating current - 50 Hz / 25 000 V,NL,Netherlands,2020,279,i
AC25000,Alternating current - 50 Hz / 25 000 V,NL,Netherlands,2021,279,i
AC25000,Alternating current - 50 Hz / 25 000 V,NL,Netherlands,2022,279,i
AC25000,Alternating current - 50 Hz / 25 000 V,NL,Netherlands,2023,279,i
AC25000,Alternating current - 50 Hz / 25 000 V,NL,Netherlands,2024,279,i
AC25000,Alternating current - 50 Hz / 25 000 V,NO,Norway,1998,0,
AC25000,Alternating current - 50 Hz / 25 000 V,NO,Norway,1999,0,
AC25000,Alternating current - 50 Hz / 25 000 V,NO,Norway,2004,0,
AC25000,Alternating current - 50 Hz / 25 000 V,NO,Norway,2005,0,
AC25000,Alternating current - 50 Hz / 25 000 V,NO,Norway,2006,0,n
AC25000,Alternating current - 50 Hz / 25 000 V,NO,Norway,2007,0,n
AC25000,Alternating current - 50 Hz / 25 000 V,NO,Norway,2008,0,
AC25000,Alternating current - 50 Hz / 25 000 V,NO,Norway,2009,0,
AC25000,Alternating current - 50 Hz / 25 000 V,NO,Norway,2010,0,
AC25000,Alternating current - 50 Hz / 25 000 V,NO,Norway,2011,0,
AC25000,Alternating current - 50 Hz / 25 000 V,NO,Norway,2012,0,
AC25000,Alternating current - 50 Hz / 25 000 V,NO,Norway,2013,0,
AC25000,Alternating current - 50 Hz / 25 000 V,NO,Norway,2014,0,
AC25000,Alternating current - 50 Hz / 25 000 V,NO,Norway,2015,0,
AC25000,Alternating current - 50 Hz / 25 000 V,NO,Norway,2016,0,
AC25000,Alternating current - 50 Hz / 25 000 V,NO,Norway,2017,0,
AC25000,Alternating current - 50 Hz / 25 000 V,NO,Norway,2018,0,
AC25000,Alternating current - 50 Hz / 25 000 V,NO,Norway,2019,0,
AC25000,Alternating current - 50 Hz / 25 000 V,NO,Norway,2020,0,
AC25000,Alternating current - 50 Hz / 25 000 V,NO,Norway,2021,0,
AC25000,Alternating current - 50 Hz / 25 000 V,NO,Norway,2022,0,
AC25000,Alternating current - 50 Hz / 25 000 V,NO,Norway,2023,0,
AC25000,Alternating current - 50 Hz / 25 000 V,NO,Norway,2024,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,1995,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,1996,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,1997,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,1998,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,1999,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,2000,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,2001,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,2002,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,2003,0,i
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,2004,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,2005,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,2006,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,2007,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,2008,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,2009,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,2010,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,2011,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,2012,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,2013,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,2014,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,2015,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,2016,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,2017,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,2018,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,2019,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,2020,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,2021,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,2022,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,2023,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PL,Poland,2024,0,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,1990,436,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,1991,436,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,1992,436,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,1993,436,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,1994,436,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,1995,496,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,1996,588,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,1997,705,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,1998,848,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,1999,876,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,2000,879,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,2001,879.9,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,2002,1021.8,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,2003,1050.6,i
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,2004,1346.6,i
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,2005,1410.6,i
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,2006,1410.6,i
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,2007,1410.2,i
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,2008,1434.8,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,2009,1434.7,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,2010,1462.7,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,2011,1604.3,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,2012,1604.7,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,2013,1603.7,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,2014,1604.9,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,2015,1613.6,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,2016,1613.6,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,2017,1613.62,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,2018,1613.62,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,2019,1613.62,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,2020,1613.62,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,2021,1765.724,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,2022,1765.724,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,2023,1765.724,
AC25000,Alternating current - 50 Hz / 25 000 V,PT,Portugal,2024,1765,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,1990,3680,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,1991,3680,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,1992,3782,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,1993,3758,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,1994,3866,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,1995,3866,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,1996,3888,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,1997,3943,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,1998,3929,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,1999,3942,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,2000,3950,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,2001,3950,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,2002,3950,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,2004,3965,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,2005,3999,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,2008,3974,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,2009,4002,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,2010,4020,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,2011,4020,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,2012,4020,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,2013,4029,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,2014,4029,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,2015,4030,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,2016,4030,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,2017,4030,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,2018,4029,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,2019,4029,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,2020,4034,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,2021,4035,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,2022,4032,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,2023,4032,
AC25000,Alternating current - 50 Hz / 25 000 V,RO,Romania,2024,4032,
AC25000,Alternating current - 50 Hz / 25 000 V,RS,Serbia,2006,1254,
AC25000,Alternating current - 50 Hz / 25 000 V,RS,Serbia,2007,1254,
AC25000,Alternating current - 50 Hz / 25 000 V,RS,Serbia,2008,1254,
AC25000,Alternating current - 50 Hz / 25 000 V,RS,Serbia,2009,1254,
AC25000,Alternating current - 50 Hz / 25 000 V,RS,Serbia,2010,1254,
AC25000,Alternating current - 50 Hz / 25 000 V,RS,Serbia,2011,1279,
AC25000,Alternating current - 50 Hz / 25 000 V,RS,Serbia,2012,1275,
AC25000,Alternating current - 50 Hz / 25 000 V,RS,Serbia,2013,1275,
AC25000,Alternating current - 50 Hz / 25 000 V,RS,Serbia,2014,1275,
AC25000,Alternating current - 50 Hz / 25 000 V,RS,Serbia,2015,1279,
AC25000,Alternating current - 50 Hz / 25 000 V,RS,Serbia,2016,1279,
AC25000,Alternating current - 50 Hz / 25 000 V,RS,Serbia,2017,1278,
AC25000,Alternating current - 50 Hz / 25 000 V,RS,Serbia,2018,1272,
AC25000,Alternating current - 50 Hz / 25 000 V,RS,Serbia,2019,1273,
AC25000,Alternating current - 50 Hz / 25 000 V,RS,Serbia,2020,1290,
AC25000,Alternating current - 50 Hz / 25 000 V,RS,Serbia,2021,1290,
AC25000,Alternating current - 50 Hz / 25 000 V,RS,Serbia,2022,1304,
AC25000,Alternating current - 50 Hz / 25 000 V,RS,Serbia,2023,1304,
AC25000,Alternating current - 50 Hz / 25 000 V,RS,Serbia,2024,1313,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,1990,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,1991,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,1992,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,1993,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,1994,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,1995,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,1996,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,1997,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,1998,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,1999,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,2000,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,2001,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,2002,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,2003,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,2004,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,2005,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,2006,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,2007,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,2008,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,2009,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,2010,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,2011,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,2012,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,2013,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,2014,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,2015,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,2016,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,2017,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,2018,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,2019,0,
