unit,unit_label,tra_cov,tra_cov_label,geo,geo_label,period,value,flag
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,SK,Slovakia,2009,185,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,SK,Slovakia,2010,188,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,SK,Slovakia,2011,209,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,SK,Slovakia,2012,216,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,SK,Slovakia,2013,230,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,SK,Slovakia,2014,234,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,SK,Slovakia,2015,203,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,SK,Slovakia,2016,101,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,SK,Slovakia,2017,105,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,SK,Slovakia,2018,108,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,SK,Slovakia,2019,111,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,SK,Slovakia,2020,38,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,SK,Slovakia,2021,122,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,SK,Slovakia,2022,214,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,SK,Slovakia,2023,243,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,SK,Slovakia,2024,251,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,SK,Slovakia,2025,253,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,TR,Türkiye,2004,65,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,TR,Türkiye,2005,59,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,TR,Türkiye,2006,76,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,TR,Türkiye,2007,81,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,TR,Türkiye,2008,98,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,TR,Türkiye,2009,103,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,TR,Türkiye,2010,113,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,TR,Türkiye,2011,80,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,TR,Türkiye,2012,57,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,TR,Türkiye,2013,44,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,TR,Türkiye,2014,70,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,TR,Türkiye,2015,49,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,TR,Türkiye,2016,55,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,TR,Türkiye,2017,39,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,TR,Türkiye,2018,61,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,TR,Türkiye,2019,71,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,TR,Türkiye,2020,42,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,TR,Türkiye,2021,0,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,TR,Türkiye,2022,188,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,TR,Türkiye,2023,224,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,TR,Türkiye,2024,206,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,UK,United Kingdom,2004,1444,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,UK,United Kingdom,2005,1485,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,UK,United Kingdom,2006,1526,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,UK,United Kingdom,2007,1595,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,UK,United Kingdom,2008,1654,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,UK,United Kingdom,2009,1641,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,UK,United Kingdom,2010,1720,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,UK,United Kingdom,2011,1754,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,UK,United Kingdom,2012,1813,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,UK,United Kingdom,2013,1861,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,UK,United Kingdom,2014,1905,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,UK,United Kingdom,2015,1893,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,UK,United Kingdom,2016,1837,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,UK,United Kingdom,2017,1872,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,UK,United Kingdom,2018,1970,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,UK,United Kingdom,2019,1976,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,AT,Austria,2004,6760,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,AT,Austria,2005,6948,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,AT,Austria,2006,7051,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,AT,Austria,2007,7235,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,AT,Austria,2008,8235,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,AT,Austria,2009,8178,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,AT,Austria,2010,8257,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,AT,Austria,2011,9681,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,AT,Austria,2012,10117,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,AT,Austria,2013,10700,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,AT,Austria,2014,10881,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,AT,Austria,2015,10998,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,AT,Austria,2016,11598,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,AT,Austria,2017,11654,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,AT,Austria,2018,12226,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,AT,Austria,2019,12270,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,AT,Austria,2020,6775,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,AT,Austria,2021,7823,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,AT,Austria,2022,11774,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,AT,Austria,2023,13321,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,AT,Austria,2024,13734,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BE,Belgium,2004,8675,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BE,Belgium,2005,7771,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BE,Belgium,2006,8190,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BE,Belgium,2007,8547,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BE,Belgium,2008,8913,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BE,Belgium,2009,9005,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BE,Belgium,2010,9231,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BE,Belgium,2011,9231,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BG,Bulgaria,2006,2366,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BG,Bulgaria,2007,2342,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BG,Bulgaria,2008,2264,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BG,Bulgaria,2009,2089,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BG,Bulgaria,2010,2045,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BG,Bulgaria,2011,2032,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BG,Bulgaria,2012,1848,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BG,Bulgaria,2013,1795,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BG,Bulgaria,2014,1683,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BG,Bulgaria,2015,1538,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BG,Bulgaria,2016,1441,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BG,Bulgaria,2017,1416,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BG,Bulgaria,2018,1457,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BG,Bulgaria,2019,1495,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BG,Bulgaria,2020,1112,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BG,Bulgaria,2021,1198,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BG,Bulgaria,2022,1568,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BG,Bulgaria,2023,1555,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BG,Bulgaria,2024,1468,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,BG,Bulgaria,2025,1424,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CH,Switzerland,2008,15544,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CH,Switzerland,2009,16344,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CH,Switzerland,2010,16802,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CH,Switzerland,2011,17322,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CH,Switzerland,2012,17110,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CH,Switzerland,2013,17314,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CH,Switzerland,2014,17868,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CH,Switzerland,2015,18009,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CH,Switzerland,2016,18535,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CH,Switzerland,2017,18533,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CH,Switzerland,2018,18157,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CH,Switzerland,2019,19126,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CH,Switzerland,2020,11932,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CH,Switzerland,2021,12755,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CH,Switzerland,2022,16874,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CH,Switzerland,2023,19436,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CH,Switzerland,2024,20107,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CZ,Czechia,2004,6212,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CZ,Czechia,2005,6285,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CZ,Czechia,2006,6564,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CZ,Czechia,2007,6536,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CZ,Czechia,2008,6324,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CZ,Czechia,2009,6132,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CZ,Czechia,2010,6263,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CZ,Czechia,2011,6408,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CZ,Czechia,2012,6793,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CZ,Czechia,2013,6804,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CZ,Czechia,2014,6945,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CZ,Czechia,2015,7212,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CZ,Czechia,2016,7509,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CZ,Czechia,2017,7967,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CZ,Czechia,2018,8515,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CZ,Czechia,2019,8972,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CZ,Czechia,2020,6085,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CZ,Czechia,2021,6149,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CZ,Czechia,2022,7839,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CZ,Czechia,2023,8280,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,CZ,Czechia,2024,8455,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DE,Germany,2004,73723,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DE,Germany,2005,71643,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DE,Germany,2006,75263,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DE,Germany,2007,75511,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DE,Germany,2008,78558,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DE,Germany,2009,77044,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DE,Germany,2010,78515,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DE,Germany,2011,85035,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DE,Germany,2012,88794,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DE,Germany,2013,84644,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DE,Germany,2014,85920,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DE,Germany,2015,86196,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DE,Germany,2016,90766,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DE,Germany,2017,90740,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DE,Germany,2018,93112,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DE,Germany,2019,94550,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DE,Germany,2020,54727,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DE,Germany,2021,53884,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DE,Germany,2022,86577,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DE,Germany,2023,95453,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DE,Germany,2024,102037,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DK,Denmark,2004,5384,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DK,Denmark,2005,5433,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DK,Denmark,2006,5531,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DK,Denmark,2007,5554,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DK,Denmark,2008,5606,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DK,Denmark,2009,5590,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DK,Denmark,2010,5768,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DK,Denmark,2011,5987,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DK,Denmark,2012,6155,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DK,Denmark,2013,6182,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DK,Denmark,2014,6138,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DK,Denmark,2015,6099,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DK,Denmark,2016,5976,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DK,Denmark,2017,5939,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DK,Denmark,2018,5764,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DK,Denmark,2019,5741,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DK,Denmark,2020,3768,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DK,Denmark,2021,3966,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DK,Denmark,2022,5335,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DK,Denmark,2023,5658,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,DK,Denmark,2024,6095,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EE,Estonia,2004,170,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EE,Estonia,2005,224,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EE,Estonia,2006,231,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EE,Estonia,2007,246,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EE,Estonia,2008,245,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EE,Estonia,2009,232,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EE,Estonia,2010,230,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EE,Estonia,2011,228,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EE,Estonia,2012,218,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EE,Estonia,2013,201,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EE,Estonia,2014,263,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EE,Estonia,2015,276,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EE,Estonia,2016,297,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EE,Estonia,2017,346,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EE,Estonia,2018,396,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EE,Estonia,2019,370,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EE,Estonia,2020,262,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EE,Estonia,2021,290,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EE,Estonia,2022,382,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EE,Estonia,2023,408,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EE,Estonia,2024,385,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EL,Greece,2004,1636,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EL,Greece,2005,1804,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EL,Greece,2006,1748,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EL,Greece,2007,1853,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EL,Greece,2008,1599,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EL,Greece,2009,1414,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EL,Greece,2010,1337,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EL,Greece,2011,954,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EL,Greece,2012,832,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EL,Greece,2013,1055,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EL,Greece,2014,1068,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EL,Greece,2015,1256,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EL,Greece,2016,1190,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EL,Greece,2017,1109,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EL,Greece,2018,1102,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EL,Greece,2019,1252,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EL,Greece,2020,640,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EL,Greece,2021,653,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EL,Greece,2022,1117,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EL,Greece,2023,673,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EL,Greece,2024,727,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,ES,Spain,2004,19978,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,ES,Spain,2005,20786,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,ES,Spain,2006,21308,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,ES,Spain,2007,21013,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,ES,Spain,2008,23115,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,ES,Spain,2009,22535,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,ES,Spain,2010,21850,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,ES,Spain,2011,22478,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,ES,Spain,2012,22022,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,ES,Spain,2013,23527,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,ES,Spain,2014,24738,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,ES,Spain,2015,25829,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,ES,Spain,2016,26349,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,ES,Spain,2017,26741,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,ES,Spain,2018,27660,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,ES,Spain,2019,28043,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,ES,Spain,2020,11822,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,ES,Spain,2021,16779,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,ES,Spain,2022,27014,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,ES,Spain,2023,34385,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,ES,Spain,2024,37572,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,ES,Spain,2025,37425,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EU27_2007,European Union - 27 countries (2007-2013),2006,362075,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EU27_2007,European Union - 27 countries (2007-2013),2007,369859,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EU27_2020,European Union - 27 countries (from 2020),2006,317560,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EU27_2020,European Union - 27 countries (from 2020),2007,322488,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EU28,European Union - 28 countries (2013-2020),2006,363332,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,EU28,European Union - 28 countries (2013-2020),2007,371367,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FI,Finland,2004,3280,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FI,Finland,2005,3402,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FI,Finland,2006,3447,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FI,Finland,2007,3675,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FI,Finland,2008,3940,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FI,Finland,2009,3785,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FI,Finland,2010,3869,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FI,Finland,2011,3768,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FI,Finland,2012,3907,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FI,Finland,2013,3898,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FI,Finland,2014,3740,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FI,Finland,2015,4003,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FI,Finland,2016,3751,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FI,Finland,2017,4129,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FI,Finland,2018,4392,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FI,Finland,2019,4759,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FI,Finland,2020,2789,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FI,Finland,2021,2902,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FI,Finland,2022,4564,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FI,Finland,2023,5199,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FI,Finland,2024,5436,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FR,France,2004,66582,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FR,France,2005,69066,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FR,France,2006,72359,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FR,France,2007,74473,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FR,France,2008,78970,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FR,France,2009,78628,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FR,France,2011,80963,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FR,France,2012,80507,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FR,France,2013,79658,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FR,France,2014,78690,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FR,France,2015,81597,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FR,France,2016,84180,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FR,France,2017,84444,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FR,France,2018,81259,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FR,France,2019,85361,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FR,France,2020,51296,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FR,France,2021,67529,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FR,France,2022,88315,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FR,France,2023,92755,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,FR,France,2024,98945,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,HR,Croatia,2004,1100,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,HR,Croatia,2005,1161,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,HR,Croatia,2006,1257,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,HR,Croatia,2007,1508,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,HR,Croatia,2008,1703,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,HR,Croatia,2009,1744,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,HR,Croatia,2010,1660,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,HR,Croatia,2011,1405,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,HR,Croatia,2012,1029,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,HR,Croatia,2013,899,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,HR,Croatia,2014,884,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,HR,Croatia,2015,911,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,HR,Croatia,2016,799,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,HR,Croatia,2017,713,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,HR,Croatia,2018,726,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,HR,Croatia,2019,703,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,HR,Croatia,2020,444,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,HR,Croatia,2021,484,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,HR,Croatia,2022,749,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,HR,Croatia,2023,1108,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,HR,Croatia,2024,1123,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,HR,Croatia,2025,1206,
MIO_PKM,Millions of passenger-kilometres,NAT,National transport,HU,Hungary,2004,10028,
