accident,accident_label,victim,victim_label,pers_cat,pers_cat_label,geo,geo_label,period,value,flag
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,CZ,Czechia,2023,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,CZ,Czechia,2024,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DE,Germany,2006,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DE,Germany,2007,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DE,Germany,2008,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DE,Germany,2009,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DE,Germany,2010,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DE,Germany,2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DE,Germany,2012,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DE,Germany,2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DE,Germany,2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DE,Germany,2015,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DE,Germany,2016,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DE,Germany,2017,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DE,Germany,2018,1,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DE,Germany,2019,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DE,Germany,2020,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DE,Germany,2021,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DE,Germany,2022,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DE,Germany,2023,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DE,Germany,2024,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DK,Denmark,2006,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DK,Denmark,2007,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DK,Denmark,2008,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DK,Denmark,2009,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DK,Denmark,2010,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DK,Denmark,2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DK,Denmark,2012,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DK,Denmark,2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DK,Denmark,2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DK,Denmark,2015,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DK,Denmark,2016,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DK,Denmark,2017,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DK,Denmark,2018,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DK,Denmark,2019,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DK,Denmark,2020,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DK,Denmark,2021,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DK,Denmark,2022,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DK,Denmark,2023,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,DK,Denmark,2024,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EE,Estonia,2007,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EE,Estonia,2008,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EE,Estonia,2009,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EE,Estonia,2010,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EE,Estonia,2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EE,Estonia,2012,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EE,Estonia,2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EE,Estonia,2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EE,Estonia,2015,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EE,Estonia,2016,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EE,Estonia,2017,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EE,Estonia,2018,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EE,Estonia,2019,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EE,Estonia,2020,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EE,Estonia,2021,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EE,Estonia,2022,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EE,Estonia,2023,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EE,Estonia,2024,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EL,Greece,2006,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EL,Greece,2007,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EL,Greece,2008,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EL,Greece,2009,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EL,Greece,2010,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EL,Greece,2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EL,Greece,2012,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EL,Greece,2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EL,Greece,2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EL,Greece,2015,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EL,Greece,2016,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EL,Greece,2017,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EL,Greece,2018,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EL,Greece,2019,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EL,Greece,2020,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EL,Greece,2021,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EL,Greece,2022,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EL,Greece,2023,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EL,Greece,2024,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,ES,Spain,2006,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,ES,Spain,2007,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,ES,Spain,2008,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,ES,Spain,2009,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,ES,Spain,2010,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,ES,Spain,2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,ES,Spain,2012,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,ES,Spain,2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,ES,Spain,2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,ES,Spain,2015,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,ES,Spain,2016,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,ES,Spain,2017,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,ES,Spain,2018,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,ES,Spain,2019,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,ES,Spain,2020,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,ES,Spain,2021,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,ES,Spain,2022,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,ES,Spain,2023,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,ES,Spain,2024,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EU27_2020,European Union - 27 countries (from 2020),2010,2,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EU27_2020,European Union - 27 countries (from 2020),2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EU27_2020,European Union - 27 countries (from 2020),2012,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EU27_2020,European Union - 27 countries (from 2020),2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EU27_2020,European Union - 27 countries (from 2020),2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EU27_2020,European Union - 27 countries (from 2020),2015,2,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EU27_2020,European Union - 27 countries (from 2020),2016,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EU27_2020,European Union - 27 countries (from 2020),2017,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EU27_2020,European Union - 27 countries (from 2020),2018,1,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EU27_2020,European Union - 27 countries (from 2020),2019,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EU27_2020,European Union - 27 countries (from 2020),2020,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EU27_2020,European Union - 27 countries (from 2020),2021,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EU27_2020,European Union - 27 countries (from 2020),2022,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EU27_2020,European Union - 27 countries (from 2020),2023,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,EU27_2020,European Union - 27 countries (from 2020),2024,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FI,Finland,2006,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FI,Finland,2007,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FI,Finland,2008,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FI,Finland,2009,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FI,Finland,2010,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FI,Finland,2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FI,Finland,2012,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FI,Finland,2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FI,Finland,2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FI,Finland,2015,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FI,Finland,2016,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FI,Finland,2017,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FI,Finland,2018,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FI,Finland,2019,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FI,Finland,2020,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FI,Finland,2021,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FI,Finland,2022,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FI,Finland,2023,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FI,Finland,2024,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FR,France,2007,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FR,France,2008,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FR,France,2009,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FR,France,2010,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FR,France,2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FR,France,2012,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FR,France,2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FR,France,2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FR,France,2015,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FR,France,2016,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FR,France,2017,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FR,France,2018,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FR,France,2019,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FR,France,2020,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FR,France,2021,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FR,France,2022,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FR,France,2023,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,FR,France,2024,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HR,Croatia,2010,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HR,Croatia,2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HR,Croatia,2012,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HR,Croatia,2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HR,Croatia,2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HR,Croatia,2015,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HR,Croatia,2016,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HR,Croatia,2017,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HR,Croatia,2018,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HR,Croatia,2019,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HR,Croatia,2020,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HR,Croatia,2021,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HR,Croatia,2022,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HR,Croatia,2023,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HR,Croatia,2024,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HU,Hungary,2007,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HU,Hungary,2008,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HU,Hungary,2009,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HU,Hungary,2010,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HU,Hungary,2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HU,Hungary,2012,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HU,Hungary,2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HU,Hungary,2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HU,Hungary,2015,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HU,Hungary,2016,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HU,Hungary,2017,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HU,Hungary,2018,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HU,Hungary,2019,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HU,Hungary,2020,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HU,Hungary,2021,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HU,Hungary,2022,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HU,Hungary,2023,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,HU,Hungary,2024,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IE,Ireland,2006,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IE,Ireland,2007,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IE,Ireland,2008,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IE,Ireland,2009,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IE,Ireland,2010,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IE,Ireland,2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IE,Ireland,2012,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IE,Ireland,2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IE,Ireland,2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IE,Ireland,2015,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IE,Ireland,2016,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IE,Ireland,2017,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IE,Ireland,2018,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IE,Ireland,2019,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IE,Ireland,2020,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IE,Ireland,2021,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IE,Ireland,2022,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IE,Ireland,2023,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IE,Ireland,2024,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IT,Italy,2006,3,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IT,Italy,2007,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IT,Italy,2008,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IT,Italy,2009,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IT,Italy,2010,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IT,Italy,2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IT,Italy,2012,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IT,Italy,2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IT,Italy,2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IT,Italy,2015,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IT,Italy,2016,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IT,Italy,2017,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IT,Italy,2018,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IT,Italy,2019,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IT,Italy,2020,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IT,Italy,2021,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IT,Italy,2022,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IT,Italy,2023,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,IT,Italy,2024,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LT,Lithuania,2006,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LT,Lithuania,2007,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LT,Lithuania,2008,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LT,Lithuania,2009,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LT,Lithuania,2010,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LT,Lithuania,2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LT,Lithuania,2012,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LT,Lithuania,2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LT,Lithuania,2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LT,Lithuania,2015,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LT,Lithuania,2016,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LT,Lithuania,2017,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LT,Lithuania,2018,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LT,Lithuania,2019,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LT,Lithuania,2020,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LT,Lithuania,2021,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LT,Lithuania,2022,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LT,Lithuania,2023,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LT,Lithuania,2024,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LU,Luxembourg,2009,0,
