tra_infr,tra_infr_label,gaugert,gaugert_label,geo,geo_label,period,value,flag
RL_ELC,Electrified railway lines,NAR,Narrow gauge,TR,Türkiye,1999,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,TR,Türkiye,2005,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,TR,Türkiye,2006,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,TR,Türkiye,2007,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,TR,Türkiye,2008,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,TR,Türkiye,2009,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,TR,Türkiye,2010,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,TR,Türkiye,2011,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,TR,Türkiye,2012,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,TR,Türkiye,2013,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,TR,Türkiye,2014,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,TR,Türkiye,2015,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,TR,Türkiye,2016,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,TR,Türkiye,2017,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,TR,Türkiye,2018,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,TR,Türkiye,2019,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,TR,Türkiye,2020,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,TR,Türkiye,2021,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,TR,Türkiye,2022,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,TR,Türkiye,2023,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,TR,Türkiye,2024,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UA,Ukraine,1990,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UA,Ukraine,1991,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UA,Ukraine,1992,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UA,Ukraine,1993,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UA,Ukraine,1994,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UA,Ukraine,1995,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UA,Ukraine,1996,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UA,Ukraine,1997,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UA,Ukraine,1998,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UA,Ukraine,1999,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UA,Ukraine,2012,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UA,Ukraine,2013,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UA,Ukraine,2014,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UA,Ukraine,2015,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UA,Ukraine,2016,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UA,Ukraine,2017,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UA,Ukraine,2018,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UA,Ukraine,2019,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UA,Ukraine,2020,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UA,Ukraine,2022,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UA,Ukraine,2023,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UK,United Kingdom,2005,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UK,United Kingdom,2006,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UK,United Kingdom,2007,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UK,United Kingdom,2008,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UK,United Kingdom,2009,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UK,United Kingdom,2010,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UK,United Kingdom,2011,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UK,United Kingdom,2012,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UK,United Kingdom,2013,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UK,United Kingdom,2014,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UK,United Kingdom,2015,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UK,United Kingdom,2016,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UK,United Kingdom,2017,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UK,United Kingdom,2018,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UK,United Kingdom,2019,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UK,United Kingdom,2020,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UK,United Kingdom,2021,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UK,United Kingdom,2022,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UK,United Kingdom,2023,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,UK,United Kingdom,2024,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,XK,Kosovo*,2017,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,XK,Kosovo*,2018,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,XK,Kosovo*,2019,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,XK,Kosovo*,2020,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,XK,Kosovo*,2021,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,XK,Kosovo*,2022,0,
RL_ELC,Electrified railway lines,NAR,Narrow gauge,XK,Kosovo*,2023,0,i
RL_ELC,Electrified railway lines,NAR,Narrow gauge,XK,Kosovo*,2024,0,i
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,1990,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,1991,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,1992,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,1993,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,1994,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,1995,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,1996,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,1997,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,1998,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,1999,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,2000,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,2003,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,2004,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,2005,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,2006,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,2007,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,2008,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,2009,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,2010,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,2011,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,2012,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,2013,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,2014,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,2015,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,2016,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,2017,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,2018,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,2019,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,2020,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,2021,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,2022,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,2023,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AL,Albania,2024,0,
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,1990,3162,i
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,1991,3162,i
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,1992,3163,i
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,1993,3189,i
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,1994,3224,i
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,1995,3334,i
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,1996,3334,i
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,1997,3326,i
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,1998,3282,i
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,1999,3124,i
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,2000,3215,i
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,2001,3452,i
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,2002,3396,i
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,2003,3274,i
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,2004,3403,i
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,2005,3373,i
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,2006,3378,i
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,2007,3705,
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,2008,3397,i
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,2009,3804,i
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,2010,3715,
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,2011,3621,
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,2012,3711,
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,2013,3713,
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,2014,3713,
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,2015,3763,
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,2016,3784,
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,2017,3806,
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,2018,3807,
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,2019,3830,
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,2020,3846,
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,2021,3856,
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,2022,3868,
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,2023,3972,
RL_ELC,Electrified railway lines,STD,Standard gauge,AT,Austria,2024,4014,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,1990,751,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,1991,751,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,1992,751,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,1993,751,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,1994,751,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,1995,751,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,1996,777,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,1997,777,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,1998,777,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,1999,777,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,2000,779,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,2001,779,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,2002,779,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,2003,779,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,2004,746,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,2005,746,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,2006,747,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,2007,771,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,2008,771,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,2009,771,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,2010,772,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,2011,772,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,2012,772,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,2013,772,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,2014,772,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,2015,772,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,2016,748,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,2017,748,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,2018,748,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,2019,749,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,2020,749,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,2021,748,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,2022,748,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,2023,755,
RL_ELC,Electrified railway lines,STD,Standard gauge,BA,Bosnia and Herzegovina,2024,755,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,1962,956,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,1990,2293,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,1991,2291,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,1992,2291,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,1993,2362,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,1994,2363,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,1995,2371,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,1996,2460,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,1997,2507,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,1998,2643,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,1999,2701,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,2000,2705,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,2001,2701,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,2002,2934,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,2003,2927,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,2004,2950,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,2005,2977,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,2006,2993,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,2007,2996,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,2008,2995,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,2009,3005,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,2010,3007,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,2011,3032,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,2012,3055,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,2013,3054.938,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,2014,3088.465,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,2015,3088.389,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,2016,3086.121,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,2017,3092.019,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,2018,3095.366,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,2019,3100.035,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,2020,3099.332,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,2021,3126.532,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,2022,3185,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,2023,3195,
RL_ELC,Electrified railway lines,STD,Standard gauge,BE,Belgium,2024,3181,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,1990,2640,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,1991,2640,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,1992,2650,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,1993,2650,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,1994,2645,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,1995,2656,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,1996,2710,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,1997,2711,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,1998,2708,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,1999,2708,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,2000,2744,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,2001,2846.5,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,2002,2846.5,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,2003,2870.8,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,2004,2854.4,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,2005,2880,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,2006,2912,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,2007,2806,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,2008,2827,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,2009,2833,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,2010,2785,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,2011,2862,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,2012,2862,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,2013,2869,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,2014,2861,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,2015,2859,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,2016,2869,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,2017,2870,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,2018,2870,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,2019,2869,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,2020,2871,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,2021,3001,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,2022,3005,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,2023,3001,
RL_ELC,Electrified railway lines,STD,Standard gauge,BG,Bulgaria,2024,3001,
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,1990,3546,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,1991,3550,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,1992,3550,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,1993,3548,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,1994,3548,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,1995,3552,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,1996,3556,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,1997,3512,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,1998,3479,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,1999,3673,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,2000,3581,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,2001,3597,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,2002,3591,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,2003,3589,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,2004,3633,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,2005,3633,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,2006,3633,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,2007,3673,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,2008,3760,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,2009,3802,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,2010,3726,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,2011,3754,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,2012,3761,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,2013,3814,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,2014,3820,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,2015,3827,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,2016,3873,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,2017,3889,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,2018,3885,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,2019,3899,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,2020,3918.52,
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,2021,3928,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,2022,3933,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,2023,3933,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CH,Switzerland,2024,3922,i
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,1990,2579,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,1991,2597,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,1992,2593,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,1993,2706,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,1994,2706,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,1995,2640,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,1996,2859,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,1997,2859,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,1998,2859,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,1999,2843,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,2000,2843,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,2001,2891,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,2002,2924,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,2003,2941,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,2004,2980,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,2005,2995,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,2006,3039,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,2007,3058,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,2008,3076,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,2009,3151,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,2010,3210,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,2011,3208,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,2012,3217,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,2013,3216,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,2014,3216,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,2015,3237,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,2016,3236,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,2017,3237,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,2018,3235,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,2019,3231,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,2020,3236,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,2021,3234,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,2022,3234,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,2023,3277,
RL_ELC,Electrified railway lines,STD,Standard gauge,CZ,Czechia,2024,3277,
RL_ELC,Electrified railway lines,STD,Standard gauge,DE,Germany,1962,4346,
RL_ELC,Electrified railway lines,STD,Standard gauge,DE,Germany,1990,16200,
RL_ELC,Electrified railway lines,STD,Standard gauge,DE,Germany,1992,16481,
RL_ELC,Electrified railway lines,STD,Standard gauge,DE,Germany,1993,16793,
RL_ELC,Electrified railway lines,STD,Standard gauge,DE,Germany,1994,17748,
RL_ELC,Electrified railway lines,STD,Standard gauge,DE,Germany,1998,18857,
RL_ELC,Electrified railway lines,STD,Standard gauge,DE,Germany,1999,18934,
RL_ELC,Electrified railway lines,STD,Standard gauge,DE,Germany,2000,19078.67,
RL_ELC,Electrified railway lines,STD,Standard gauge,DE,Germany,2001,19119,
RL_ELC,Electrified railway lines,STD,Standard gauge,DE,Germany,2002,19254,
RL_ELC,Electrified railway lines,STD,Standard gauge,DE,Germany,2003,19829,i
RL_ELC,Electrified railway lines,STD,Standard gauge,DE,Germany,2004,19847,i
RL_ELC,Electrified railway lines,STD,Standard gauge,DE,Germany,2006,20021,i
