vehicle,vehicle_label,mot_nrg,mot_nrg_label,geo,geo_label,period,value,flag
LOC,Locomotives,TOTAL,Total,MK,North Macedonia,2007,56,
LOC,Locomotives,TOTAL,Total,MK,North Macedonia,2008,56,
LOC,Locomotives,TOTAL,Total,MK,North Macedonia,2009,53,
LOC,Locomotives,TOTAL,Total,MK,North Macedonia,2010,55,
LOC,Locomotives,TOTAL,Total,MK,North Macedonia,2011,53,
LOC,Locomotives,TOTAL,Total,MK,North Macedonia,2012,43,
LOC,Locomotives,TOTAL,Total,MK,North Macedonia,2013,43,
LOC,Locomotives,TOTAL,Total,MK,North Macedonia,2014,43,
LOC,Locomotives,TOTAL,Total,MK,North Macedonia,2015,43,
LOC,Locomotives,TOTAL,Total,MK,North Macedonia,2016,42,
LOC,Locomotives,TOTAL,Total,MK,North Macedonia,2017,42,
LOC,Locomotives,TOTAL,Total,MK,North Macedonia,2018,42,
LOC,Locomotives,TOTAL,Total,MK,North Macedonia,2019,43,
LOC,Locomotives,TOTAL,Total,MK,North Macedonia,2020,43,
LOC,Locomotives,TOTAL,Total,MK,North Macedonia,2021,47,
LOC,Locomotives,TOTAL,Total,MK,North Macedonia,2022,47,
LOC,Locomotives,TOTAL,Total,MK,North Macedonia,2023,47,
LOC,Locomotives,TOTAL,Total,MK,North Macedonia,2024,46,
LOC,Locomotives,TOTAL,Total,NL,Netherlands,1990,522,
LOC,Locomotives,TOTAL,Total,NL,Netherlands,1991,486,
LOC,Locomotives,TOTAL,Total,NL,Netherlands,1992,505,
LOC,Locomotives,TOTAL,Total,NL,Netherlands,1993,545,
LOC,Locomotives,TOTAL,Total,NL,Netherlands,1994,532,
LOC,Locomotives,TOTAL,Total,NL,Netherlands,1995,526,
LOC,Locomotives,TOTAL,Total,NL,Netherlands,1996,495,
LOC,Locomotives,TOTAL,Total,NL,Netherlands,1997,395,
LOC,Locomotives,TOTAL,Total,NL,Netherlands,1998,330,
LOC,Locomotives,TOTAL,Total,NL,Netherlands,1999,309,
LOC,Locomotives,TOTAL,Total,NL,Netherlands,2004,225,
LOC,Locomotives,TOTAL,Total,NL,Netherlands,2005,275,
LOC,Locomotives,TOTAL,Total,NL,Netherlands,2023,235,i
LOC,Locomotives,TOTAL,Total,NL,Netherlands,2024,235,i
LOC,Locomotives,TOTAL,Total,NO,Norway,1990,326,
LOC,Locomotives,TOTAL,Total,NO,Norway,1991,324,
LOC,Locomotives,TOTAL,Total,NO,Norway,1992,323,
LOC,Locomotives,TOTAL,Total,NO,Norway,1993,300,
LOC,Locomotives,TOTAL,Total,NO,Norway,1994,269,
LOC,Locomotives,TOTAL,Total,NO,Norway,1995,235,
LOC,Locomotives,TOTAL,Total,NO,Norway,1996,201,
LOC,Locomotives,TOTAL,Total,NO,Norway,1997,199,
LOC,Locomotives,TOTAL,Total,NO,Norway,1998,197,
LOC,Locomotives,TOTAL,Total,NO,Norway,1999,185,
LOC,Locomotives,TOTAL,Total,NO,Norway,2000,172,
LOC,Locomotives,TOTAL,Total,NO,Norway,2001,172,
LOC,Locomotives,TOTAL,Total,NO,Norway,2023,109,i
LOC,Locomotives,TOTAL,Total,NO,Norway,2024,110,i
LOC,Locomotives,TOTAL,Total,PL,Poland,1990,4076,
LOC,Locomotives,TOTAL,Total,PL,Poland,1991,3463,
LOC,Locomotives,TOTAL,Total,PL,Poland,1992,2951,
LOC,Locomotives,TOTAL,Total,PL,Poland,1993,2937,
LOC,Locomotives,TOTAL,Total,PL,Poland,1994,6212,
LOC,Locomotives,TOTAL,Total,PL,Poland,1995,6094,
LOC,Locomotives,TOTAL,Total,PL,Poland,1996,5936,
LOC,Locomotives,TOTAL,Total,PL,Poland,1997,5878,
LOC,Locomotives,TOTAL,Total,PL,Poland,1998,4568,
LOC,Locomotives,TOTAL,Total,PL,Poland,1999,4148,
LOC,Locomotives,TOTAL,Total,PL,Poland,2000,4027,
LOC,Locomotives,TOTAL,Total,PL,Poland,2001,4040,
LOC,Locomotives,TOTAL,Total,PL,Poland,2002,4179,
LOC,Locomotives,TOTAL,Total,PL,Poland,2003,4275,
LOC,Locomotives,TOTAL,Total,PL,Poland,2004,4416,
LOC,Locomotives,TOTAL,Total,PL,Poland,2005,4396,
LOC,Locomotives,TOTAL,Total,PL,Poland,2006,4304,
LOC,Locomotives,TOTAL,Total,PL,Poland,2007,4427,
LOC,Locomotives,TOTAL,Total,PL,Poland,2008,4488,
LOC,Locomotives,TOTAL,Total,PL,Poland,2009,4418,
LOC,Locomotives,TOTAL,Total,PL,Poland,2010,4263,
LOC,Locomotives,TOTAL,Total,PL,Poland,2011,4180,
LOC,Locomotives,TOTAL,Total,PL,Poland,2012,4113,
LOC,Locomotives,TOTAL,Total,PL,Poland,2013,4032,
LOC,Locomotives,TOTAL,Total,PL,Poland,2014,4143,
LOC,Locomotives,TOTAL,Total,PL,Poland,2015,4033,
LOC,Locomotives,TOTAL,Total,PL,Poland,2016,4004,
LOC,Locomotives,TOTAL,Total,PL,Poland,2017,3825,
LOC,Locomotives,TOTAL,Total,PL,Poland,2018,3887,
LOC,Locomotives,TOTAL,Total,PL,Poland,2019,3860,
LOC,Locomotives,TOTAL,Total,PL,Poland,2020,3671,
LOC,Locomotives,TOTAL,Total,PL,Poland,2021,3504,
LOC,Locomotives,TOTAL,Total,PL,Poland,2022,3226,
LOC,Locomotives,TOTAL,Total,PL,Poland,2023,3408,
LOC,Locomotives,TOTAL,Total,PL,Poland,2024,3458,
LOC,Locomotives,TOTAL,Total,PT,Portugal,1990,320,
LOC,Locomotives,TOTAL,Total,PT,Portugal,1991,324,
LOC,Locomotives,TOTAL,Total,PT,Portugal,1992,261,
LOC,Locomotives,TOTAL,Total,PT,Portugal,1993,267,
LOC,Locomotives,TOTAL,Total,PT,Portugal,1994,269,
LOC,Locomotives,TOTAL,Total,PT,Portugal,1995,275,
LOC,Locomotives,TOTAL,Total,PT,Portugal,1996,272,
LOC,Locomotives,TOTAL,Total,PT,Portugal,1997,260,
LOC,Locomotives,TOTAL,Total,PT,Portugal,1998,251,
LOC,Locomotives,TOTAL,Total,PT,Portugal,1999,249,
LOC,Locomotives,TOTAL,Total,PT,Portugal,2000,229,
LOC,Locomotives,TOTAL,Total,PT,Portugal,2001,221,
LOC,Locomotives,TOTAL,Total,PT,Portugal,2002,198,
LOC,Locomotives,TOTAL,Total,PT,Portugal,2006,151,
LOC,Locomotives,TOTAL,Total,PT,Portugal,2007,153,
LOC,Locomotives,TOTAL,Total,PT,Portugal,2008,152,
LOC,Locomotives,TOTAL,Total,PT,Portugal,2014,170,
LOC,Locomotives,TOTAL,Total,PT,Portugal,2015,111,
LOC,Locomotives,TOTAL,Total,PT,Portugal,2016,111,
LOC,Locomotives,TOTAL,Total,PT,Portugal,2017,119,
LOC,Locomotives,TOTAL,Total,PT,Portugal,2018,121,
LOC,Locomotives,TOTAL,Total,PT,Portugal,2019,125,
LOC,Locomotives,TOTAL,Total,PT,Portugal,2020,132,
LOC,Locomotives,TOTAL,Total,PT,Portugal,2021,144,
LOC,Locomotives,TOTAL,Total,PT,Portugal,2022,133,
LOC,Locomotives,TOTAL,Total,PT,Portugal,2023,137,
LOC,Locomotives,TOTAL,Total,PT,Portugal,2024,133,
LOC,Locomotives,TOTAL,Total,RO,Romania,1990,4364,
LOC,Locomotives,TOTAL,Total,RO,Romania,1991,4404,
LOC,Locomotives,TOTAL,Total,RO,Romania,1992,4383,
LOC,Locomotives,TOTAL,Total,RO,Romania,1993,4326,
LOC,Locomotives,TOTAL,Total,RO,Romania,1994,4326,
LOC,Locomotives,TOTAL,Total,RO,Romania,1995,4311,
LOC,Locomotives,TOTAL,Total,RO,Romania,1996,4272,
LOC,Locomotives,TOTAL,Total,RO,Romania,1997,3984,
LOC,Locomotives,TOTAL,Total,RO,Romania,1998,3442,
LOC,Locomotives,TOTAL,Total,RO,Romania,1999,3362,
LOC,Locomotives,TOTAL,Total,RO,Romania,2000,3386,
LOC,Locomotives,TOTAL,Total,RO,Romania,2001,3318,
LOC,Locomotives,TOTAL,Total,RO,Romania,2002,3260,
LOC,Locomotives,TOTAL,Total,RO,Romania,2004,2059,
LOC,Locomotives,TOTAL,Total,RO,Romania,2005,2061,
LOC,Locomotives,TOTAL,Total,RO,Romania,2006,1982,
LOC,Locomotives,TOTAL,Total,RO,Romania,2007,1986,
LOC,Locomotives,TOTAL,Total,RO,Romania,2008,1907,
LOC,Locomotives,TOTAL,Total,RO,Romania,2009,1845,
LOC,Locomotives,TOTAL,Total,RO,Romania,2010,1834,
LOC,Locomotives,TOTAL,Total,RO,Romania,2011,1823,
LOC,Locomotives,TOTAL,Total,RO,Romania,2012,1796,
LOC,Locomotives,TOTAL,Total,RO,Romania,2013,1795,
LOC,Locomotives,TOTAL,Total,RO,Romania,2014,1779,
LOC,Locomotives,TOTAL,Total,RO,Romania,2015,1795,
LOC,Locomotives,TOTAL,Total,RO,Romania,2016,1769,
LOC,Locomotives,TOTAL,Total,RO,Romania,2017,1769,
LOC,Locomotives,TOTAL,Total,RO,Romania,2018,1721,
LOC,Locomotives,TOTAL,Total,RO,Romania,2019,2369,b
LOC,Locomotives,TOTAL,Total,RO,Romania,2020,2205,
LOC,Locomotives,TOTAL,Total,RO,Romania,2021,2202,
LOC,Locomotives,TOTAL,Total,RO,Romania,2022,2167,
LOC,Locomotives,TOTAL,Total,RO,Romania,2023,2189,
LOC,Locomotives,TOTAL,Total,RO,Romania,2024,2236,
LOC,Locomotives,TOTAL,Total,RS,Serbia,2006,345,
LOC,Locomotives,TOTAL,Total,RS,Serbia,2007,334,
LOC,Locomotives,TOTAL,Total,RS,Serbia,2008,334,
LOC,Locomotives,TOTAL,Total,RS,Serbia,2009,333,
LOC,Locomotives,TOTAL,Total,RS,Serbia,2010,333,
LOC,Locomotives,TOTAL,Total,RS,Serbia,2011,339,
LOC,Locomotives,TOTAL,Total,RS,Serbia,2013,339,
LOC,Locomotives,TOTAL,Total,RS,Serbia,2014,337,
LOC,Locomotives,TOTAL,Total,RS,Serbia,2015,311,
LOC,Locomotives,TOTAL,Total,RS,Serbia,2016,306,
LOC,Locomotives,TOTAL,Total,RS,Serbia,2017,226,
LOC,Locomotives,TOTAL,Total,RS,Serbia,2019,210,
LOC,Locomotives,TOTAL,Total,RS,Serbia,2020,255,
LOC,Locomotives,TOTAL,Total,RS,Serbia,2021,260,
LOC,Locomotives,TOTAL,Total,RS,Serbia,2022,246,
LOC,Locomotives,TOTAL,Total,RS,Serbia,2023,246,
LOC,Locomotives,TOTAL,Total,RS,Serbia,2024,251,
LOC,Locomotives,TOTAL,Total,SE,Sweden,1990,895,
LOC,Locomotives,TOTAL,Total,SE,Sweden,1991,774,
LOC,Locomotives,TOTAL,Total,SE,Sweden,1992,715,
LOC,Locomotives,TOTAL,Total,SE,Sweden,1993,639,
LOC,Locomotives,TOTAL,Total,SE,Sweden,1994,659,
LOC,Locomotives,TOTAL,Total,SE,Sweden,1995,648,
LOC,Locomotives,TOTAL,Total,SE,Sweden,1996,625,
LOC,Locomotives,TOTAL,Total,SE,Sweden,1997,604,
LOC,Locomotives,TOTAL,Total,SE,Sweden,1998,628,
LOC,Locomotives,TOTAL,Total,SE,Sweden,1999,624,
LOC,Locomotives,TOTAL,Total,SE,Sweden,2000,603,
LOC,Locomotives,TOTAL,Total,SE,Sweden,2001,604,
LOC,Locomotives,TOTAL,Total,SE,Sweden,2002,594,
LOC,Locomotives,TOTAL,Total,SE,Sweden,2003,594,
LOC,Locomotives,TOTAL,Total,SE,Sweden,2004,611,
LOC,Locomotives,TOTAL,Total,SE,Sweden,2005,621,
LOC,Locomotives,TOTAL,Total,SE,Sweden,2006,639,
LOC,Locomotives,TOTAL,Total,SE,Sweden,2007,637,
LOC,Locomotives,TOTAL,Total,SE,Sweden,2008,653,
LOC,Locomotives,TOTAL,Total,SE,Sweden,2009,662,
LOC,Locomotives,TOTAL,Total,SE,Sweden,2010,677,
LOC,Locomotives,TOTAL,Total,SE,Sweden,2011,691,
LOC,Locomotives,TOTAL,Total,SE,Sweden,2012,674,
LOC,Locomotives,TOTAL,Total,SE,Sweden,2013,647,
LOC,Locomotives,TOTAL,Total,SE,Sweden,2014,648,
LOC,Locomotives,TOTAL,Total,SE,Sweden,2015,622,
LOC,Locomotives,TOTAL,Total,SE,Sweden,2016,621,
LOC,Locomotives,TOTAL,Total,SE,Sweden,2017,621,
LOC,Locomotives,TOTAL,Total,SE,Sweden,2018,651,
LOC,Locomotives,TOTAL,Total,SE,Sweden,2019,617,
LOC,Locomotives,TOTAL,Total,SE,Sweden,2020,620,
LOC,Locomotives,TOTAL,Total,SE,Sweden,2021,632,
LOC,Locomotives,TOTAL,Total,SE,Sweden,2022,646,
LOC,Locomotives,TOTAL,Total,SE,Sweden,2023,709,
LOC,Locomotives,TOTAL,Total,SE,Sweden,2024,710,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,1990,236,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,1991,228,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,1992,228,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,1993,222,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,1994,223,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,1995,214,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,1996,210,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,1997,210,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,1998,210,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,1999,187,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,2000,186,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,2001,184,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,2002,180,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,2003,163,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,2004,162,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,2005,152,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,2006,166,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,2007,168,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,2008,162,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,2009,164,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,2010,162,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,2011,156,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,2012,156,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,2013,156,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,2014,156,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,2015,156,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,2016,156,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,2017,155,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,2018,155,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,2019,144,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,2020,150,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,2021,152,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,2022,156,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,2023,156,
LOC,Locomotives,TOTAL,Total,SI,Slovenia,2024,156,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,1992,1413,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,1993,1399,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,1994,1370,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,1995,1322,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,1996,1296,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,1997,1290,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,1998,1257,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,1999,1248,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,2000,1209,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,2001,1167,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,2002,1131,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,2003,1116,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,2004,1072,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,2005,1079,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,2006,1087,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,2007,1057,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,2008,1010,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,2009,993,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,2010,967,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,2011,983,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,2012,973,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,2013,984,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,2014,973,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,2015,952,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,2016,940,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,2017,881,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,2018,850,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,2019,876,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,2020,901,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,2021,874,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,2022,862,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,2023,873,
LOC,Locomotives,TOTAL,Total,SK,Slovakia,2024,889,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,1990,769,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,1992,763,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,1993,764,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,1994,759,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,1995,735,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,1996,714,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,1997,713,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,1998,704,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,1999,695,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,2000,702,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,2001,696,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,2002,679,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,2003,668,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,2004,648,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,2005,600,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,2006,602,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,2007,597,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,2008,613,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,2009,614,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,2010,608,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,2011,587,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,2012,598,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,2013,590,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,2014,620,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,2015,653,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,2016,668,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,2017,668,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,2018,664,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,2019,689,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,2020,690,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,2023,671,
LOC,Locomotives,TOTAL,Total,TR,Türkiye,2024,673,
LOC,Locomotives,TOTAL,Total,UA,Ukraine,1992,7218,
LOC,Locomotives,TOTAL,Total,UA,Ukraine,1993,7066,
LOC,Locomotives,TOTAL,Total,UA,Ukraine,1994,6846,
LOC,Locomotives,TOTAL,Total,UA,Ukraine,1995,6557,
LOC,Locomotives,TOTAL,Total,UA,Ukraine,1996,6156,
LOC,Locomotives,TOTAL,Total,UA,Ukraine,1997,5408,
LOC,Locomotives,TOTAL,Total,UA,Ukraine,1998,5107,
LOC,Locomotives,TOTAL,Total,UA,Ukraine,1999,4828,
LOC,Locomotives,TOTAL,Total,UA,Ukraine,2000,4720,
LOC,Locomotives,TOTAL,Total,UA,Ukraine,2001,4618,
LOC,Locomotives,TOTAL,Total,UA,Ukraine,2012,4285,
LOC,Locomotives,TOTAL,Total,UA,Ukraine,2013,4121,
LOC,Locomotives,TOTAL,Total,UA,Ukraine,2014,3896,
LOC,Locomotives,TOTAL,Total,UA,Ukraine,2015,3895,
LOC,Locomotives,TOTAL,Total,UA,Ukraine,2016,3895,
LOC,Locomotives,TOTAL,Total,UA,Ukraine,2017,3574,
LOC,Locomotives,TOTAL,Total,UA,Ukraine,2018,3593,
LOC,Locomotives,TOTAL,Total,UA,Ukraine,2019,3636,
LOC,Locomotives,TOTAL,Total,UA,Ukraine,2020,3599,
LOC,Locomotives,TOTAL,Total,UA,Ukraine,2021,3586,
LOC,Locomotives,TOTAL,Total,UA,Ukraine,2022,3588,
LOC,Locomotives,TOTAL,Total,UA,Ukraine,2023,3576,
LOC,Locomotives,TOTAL,Total,UK,United Kingdom,1990,2242,
LOC,Locomotives,TOTAL,Total,UK,United Kingdom,1991,2102,
LOC,Locomotives,TOTAL,Total,UK,United Kingdom,1992,2026,
LOC,Locomotives,TOTAL,Total,UK,United Kingdom,1993,1895,
LOC,Locomotives,TOTAL,Total,UK,United Kingdom,1994,1887,
LOC,Locomotives,TOTAL,Total,XK,Kosovo*,2017,9,
LOC,Locomotives,TOTAL,Total,XK,Kosovo*,2018,9,
LOC,Locomotives,TOTAL,Total,XK,Kosovo*,2019,9,
LOC,Locomotives,TOTAL,Total,XK,Kosovo*,2020,9,
LOC,Locomotives,TOTAL,Total,XK,Kosovo*,2021,9,
RCA,Railcars,DIE,Diesel,AL,Albania,1993,0,
RCA,Railcars,DIE,Diesel,AL,Albania,1994,0,
RCA,Railcars,DIE,Diesel,AL,Albania,1995,0,
RCA,Railcars,DIE,Diesel,AL,Albania,1996,0,
RCA,Railcars,DIE,Diesel,AL,Albania,1997,0,
RCA,Railcars,DIE,Diesel,AL,Albania,1998,0,
RCA,Railcars,DIE,Diesel,AL,Albania,1999,0,
RCA,Railcars,DIE,Diesel,AL,Albania,2023,0,
RCA,Railcars,DIE,Diesel,AL,Albania,2024,0,
RCA,Railcars,DIE,Diesel,AT,Austria,1990,96,
RCA,Railcars,DIE,Diesel,AT,Austria,1991,109,
RCA,Railcars,DIE,Diesel,AT,Austria,1992,116,
RCA,Railcars,DIE,Diesel,AT,Austria,1993,123,
RCA,Railcars,DIE,Diesel,AT,Austria,1994,180,
RCA,Railcars,DIE,Diesel,AT,Austria,1995,182,
RCA,Railcars,DIE,Diesel,AT,Austria,1996,172,
RCA,Railcars,DIE,Diesel,AT,Austria,1997,164,
RCA,Railcars,DIE,Diesel,AT,Austria,1998,163,
RCA,Railcars,DIE,Diesel,AT,Austria,1999,129,
RCA,Railcars,DIE,Diesel,AT,Austria,2000,163,
RCA,Railcars,DIE,Diesel,AT,Austria,2001,129,
RCA,Railcars,DIE,Diesel,AT,Austria,2002,129,
RCA,Railcars,DIE,Diesel,AT,Austria,2007,203,
RCA,Railcars,DIE,Diesel,AT,Austria,2010,225,
RCA,Railcars,DIE,Diesel,AT,Austria,2011,221,
RCA,Railcars,DIE,Diesel,AT,Austria,2012,213,
RCA,Railcars,DIE,Diesel,AT,Austria,2013,226,
RCA,Railcars,DIE,Diesel,AT,Austria,2014,225,
RCA,Railcars,DIE,Diesel,AT,Austria,2015,211,
RCA,Railcars,DIE,Diesel,AT,Austria,2016,212,
RCA,Railcars,DIE,Diesel,AT,Austria,2017,205,
RCA,Railcars,DIE,Diesel,AT,Austria,2018,193,
RCA,Railcars,DIE,Diesel,AT,Austria,2019,196,
RCA,Railcars,DIE,Diesel,AT,Austria,2020,196,
RCA,Railcars,DIE,Diesel,AT,Austria,2021,197,
RCA,Railcars,DIE,Diesel,AT,Austria,2022,135,
RCA,Railcars,DIE,Diesel,AT,Austria,2023,194,
RCA,Railcars,DIE,Diesel,AT,Austria,2024,191,
RCA,Railcars,DIE,Diesel,BA,Bosnia and Herzegovina,1992,7,
RCA,Railcars,DIE,Diesel,BA,Bosnia and Herzegovina,1999,0,
RCA,Railcars,DIE,Diesel,BA,Bosnia and Herzegovina,2000,0,
RCA,Railcars,DIE,Diesel,BA,Bosnia and Herzegovina,2001,0,
RCA,Railcars,DIE,Diesel,BA,Bosnia and Herzegovina,2010,4,
RCA,Railcars,DIE,Diesel,BA,Bosnia and Herzegovina,2011,4,
RCA,Railcars,DIE,Diesel,BA,Bosnia and Herzegovina,2012,4,
RCA,Railcars,DIE,Diesel,BA,Bosnia and Herzegovina,2013,4,
RCA,Railcars,DIE,Diesel,BA,Bosnia and Herzegovina,2014,4,
RCA,Railcars,DIE,Diesel,BA,Bosnia and Herzegovina,2015,4,
RCA,Railcars,DIE,Diesel,BA,Bosnia and Herzegovina,2016,4,
RCA,Railcars,DIE,Diesel,BA,Bosnia and Herzegovina,2017,4,
RCA,Railcars,DIE,Diesel,BA,Bosnia and Herzegovina,2018,4,
RCA,Railcars,DIE,Diesel,BA,Bosnia and Herzegovina,2019,4,
RCA,Railcars,DIE,Diesel,BA,Bosnia and Herzegovina,2020,4,
RCA,Railcars,DIE,Diesel,BA,Bosnia and Herzegovina,2021,4,
RCA,Railcars,DIE,Diesel,BA,Bosnia and Herzegovina,2022,4,
RCA,Railcars,DIE,Diesel,BA,Bosnia and Herzegovina,2023,4,
RCA,Railcars,DIE,Diesel,BA,Bosnia and Herzegovina,2024,4,
RCA,Railcars,DIE,Diesel,BE,Belgium,1990,24,
RCA,Railcars,DIE,Diesel,BE,Belgium,1991,24,
RCA,Railcars,DIE,Diesel,BE,Belgium,1992,24,
RCA,Railcars,DIE,Diesel,BE,Belgium,1993,24,
RCA,Railcars,DIE,Diesel,BE,Belgium,1994,20,
RCA,Railcars,DIE,Diesel,BE,Belgium,1995,20,
RCA,Railcars,DIE,Diesel,BE,Belgium,1996,20,
RCA,Railcars,DIE,Diesel,BE,Belgium,1997,19,
RCA,Railcars,DIE,Diesel,BE,Belgium,1998,17,
RCA,Railcars,DIE,Diesel,BE,Belgium,1999,17,
RCA,Railcars,DIE,Diesel,BE,Belgium,2000,21,
RCA,Railcars,DIE,Diesel,BE,Belgium,2001,61,
RCA,Railcars,DIE,Diesel,BE,Belgium,2002,84,
RCA,Railcars,DIE,Diesel,BE,Belgium,2003,96,
RCA,Railcars,DIE,Diesel,BE,Belgium,2004,96,
RCA,Railcars,DIE,Diesel,BE,Belgium,2005,96,
RCA,Railcars,DIE,Diesel,BE,Belgium,2006,96,
RCA,Railcars,DIE,Diesel,BE,Belgium,2007,96,
RCA,Railcars,DIE,Diesel,BE,Belgium,2008,96,
RCA,Railcars,DIE,Diesel,BE,Belgium,2009,92,
RCA,Railcars,DIE,Diesel,BE,Belgium,2021,188,i
RCA,Railcars,DIE,Diesel,BE,Belgium,2023,188,
RCA,Railcars,DIE,Diesel,BE,Belgium,2024,188,i
RCA,Railcars,DIE,Diesel,BG,Bulgaria,1990,11,
RCA,Railcars,DIE,Diesel,BG,Bulgaria,1991,8,
RCA,Railcars,DIE,Diesel,BG,Bulgaria,1992,5,
RCA,Railcars,DIE,Diesel,BG,Bulgaria,1993,5,
RCA,Railcars,DIE,Diesel,BG,Bulgaria,1994,5,
RCA,Railcars,DIE,Diesel,BG,Bulgaria,1995,5,
RCA,Railcars,DIE,Diesel,BG,Bulgaria,1996,4,
RCA,Railcars,DIE,Diesel,BG,Bulgaria,1997,4,
