accident,accident_label,geo,geo_label,period,value,flag
OTH,Others,CHUNNEL,Channel Tunnel,2013,0,
OTH,Others,CHUNNEL,Channel Tunnel,2014,0,
OTH,Others,CHUNNEL,Channel Tunnel,2015,0,
OTH,Others,CHUNNEL,Channel Tunnel,2016,0,
OTH,Others,CHUNNEL,Channel Tunnel,2017,0,
OTH,Others,CHUNNEL,Channel Tunnel,2018,1,
OTH,Others,CHUNNEL,Channel Tunnel,2019,0,
OTH,Others,CHUNNEL,Channel Tunnel,2020,0,
OTH,Others,CHUNNEL,Channel Tunnel,2021,0,
OTH,Others,CHUNNEL,Channel Tunnel,2022,0,
OTH,Others,CHUNNEL,Channel Tunnel,2023,0,
OTH,Others,CHUNNEL,Channel Tunnel,2024,0,
OTH,Others,CZ,Czechia,2006,2,
OTH,Others,CZ,Czechia,2007,1,
OTH,Others,CZ,Czechia,2008,0,
OTH,Others,CZ,Czechia,2009,0,
OTH,Others,CZ,Czechia,2010,1,
OTH,Others,CZ,Czechia,2011,2,
OTH,Others,CZ,Czechia,2012,0,
OTH,Others,CZ,Czechia,2013,6,
OTH,Others,CZ,Czechia,2014,5,
OTH,Others,CZ,Czechia,2015,8,
OTH,Others,CZ,Czechia,2016,5,
OTH,Others,CZ,Czechia,2017,7,
OTH,Others,CZ,Czechia,2018,6,
OTH,Others,CZ,Czechia,2019,5,
OTH,Others,CZ,Czechia,2020,4,
OTH,Others,CZ,Czechia,2021,5,
OTH,Others,CZ,Czechia,2022,14,
OTH,Others,CZ,Czechia,2023,8,
OTH,Others,CZ,Czechia,2024,11,
OTH,Others,DE,Germany,2006,14,
OTH,Others,DE,Germany,2007,14,
OTH,Others,DE,Germany,2008,29,
OTH,Others,DE,Germany,2009,18,
OTH,Others,DE,Germany,2010,24,
OTH,Others,DE,Germany,2011,18,
OTH,Others,DE,Germany,2012,24,
OTH,Others,DE,Germany,2013,35,
OTH,Others,DE,Germany,2014,38,
OTH,Others,DE,Germany,2015,36,
OTH,Others,DE,Germany,2016,39,
OTH,Others,DE,Germany,2017,29,
OTH,Others,DE,Germany,2018,24,
OTH,Others,DE,Germany,2019,31,
OTH,Others,DE,Germany,2020,35,
OTH,Others,DE,Germany,2021,21,
OTH,Others,DE,Germany,2022,37,
OTH,Others,DE,Germany,2023,35,
OTH,Others,DE,Germany,2024,46,
OTH,Others,DK,Denmark,2006,4,
OTH,Others,DK,Denmark,2007,2,
OTH,Others,DK,Denmark,2008,0,
OTH,Others,DK,Denmark,2009,5,
OTH,Others,DK,Denmark,2010,1,
OTH,Others,DK,Denmark,2011,1,
OTH,Others,DK,Denmark,2012,2,
OTH,Others,DK,Denmark,2013,3,
OTH,Others,DK,Denmark,2014,2,
OTH,Others,DK,Denmark,2015,2,
OTH,Others,DK,Denmark,2016,2,
OTH,Others,DK,Denmark,2017,0,
OTH,Others,DK,Denmark,2018,0,
OTH,Others,DK,Denmark,2019,0,
OTH,Others,DK,Denmark,2020,1,
OTH,Others,DK,Denmark,2021,0,
OTH,Others,DK,Denmark,2022,1,
OTH,Others,DK,Denmark,2023,2,
OTH,Others,DK,Denmark,2024,4,
OTH,Others,EE,Estonia,2007,0,
OTH,Others,EE,Estonia,2008,0,
OTH,Others,EE,Estonia,2009,0,
OTH,Others,EE,Estonia,2010,0,
OTH,Others,EE,Estonia,2011,0,
OTH,Others,EE,Estonia,2012,0,
OTH,Others,EE,Estonia,2013,0,
OTH,Others,EE,Estonia,2014,0,
OTH,Others,EE,Estonia,2015,0,
OTH,Others,EE,Estonia,2016,2,
OTH,Others,EE,Estonia,2017,0,
OTH,Others,EE,Estonia,2018,1,
OTH,Others,EE,Estonia,2019,0,
OTH,Others,EE,Estonia,2020,0,
OTH,Others,EE,Estonia,2021,0,
OTH,Others,EE,Estonia,2022,0,
OTH,Others,EE,Estonia,2023,0,
OTH,Others,EE,Estonia,2024,0,
OTH,Others,EL,Greece,2006,0,
OTH,Others,EL,Greece,2007,0,
OTH,Others,EL,Greece,2008,0,
OTH,Others,EL,Greece,2009,1,
OTH,Others,EL,Greece,2010,0,
OTH,Others,EL,Greece,2011,0,
OTH,Others,EL,Greece,2012,0,
OTH,Others,EL,Greece,2013,1,
OTH,Others,EL,Greece,2014,0,
OTH,Others,EL,Greece,2015,0,
OTH,Others,EL,Greece,2016,1,
OTH,Others,EL,Greece,2017,1,
OTH,Others,EL,Greece,2018,0,
OTH,Others,EL,Greece,2019,0,
OTH,Others,EL,Greece,2020,1,
OTH,Others,EL,Greece,2021,0,
OTH,Others,EL,Greece,2022,0,
OTH,Others,EL,Greece,2023,0,
OTH,Others,EL,Greece,2024,0,
OTH,Others,ES,Spain,2006,0,
OTH,Others,ES,Spain,2007,0,
OTH,Others,ES,Spain,2008,0,
OTH,Others,ES,Spain,2009,2,
OTH,Others,ES,Spain,2010,1,
OTH,Others,ES,Spain,2011,0,
OTH,Others,ES,Spain,2012,1,
OTH,Others,ES,Spain,2013,0,
OTH,Others,ES,Spain,2014,0,
OTH,Others,ES,Spain,2015,1,
OTH,Others,ES,Spain,2016,0,
OTH,Others,ES,Spain,2017,3,
OTH,Others,ES,Spain,2018,2,
OTH,Others,ES,Spain,2019,3,
OTH,Others,ES,Spain,2020,2,
OTH,Others,ES,Spain,2021,3,
OTH,Others,ES,Spain,2022,3,
OTH,Others,ES,Spain,2023,7,
OTH,Others,ES,Spain,2024,5,
OTH,Others,EU27_2020,European Union - 27 countries (from 2020),2010,111,
OTH,Others,EU27_2020,European Union - 27 countries (from 2020),2011,74,
OTH,Others,EU27_2020,European Union - 27 countries (from 2020),2012,78,
OTH,Others,EU27_2020,European Union - 27 countries (from 2020),2013,76,
OTH,Others,EU27_2020,European Union - 27 countries (from 2020),2014,100,
OTH,Others,EU27_2020,European Union - 27 countries (from 2020),2015,85,
OTH,Others,EU27_2020,European Union - 27 countries (from 2020),2016,82,
OTH,Others,EU27_2020,European Union - 27 countries (from 2020),2017,76,
OTH,Others,EU27_2020,European Union - 27 countries (from 2020),2018,69,
OTH,Others,EU27_2020,European Union - 27 countries (from 2020),2019,96,
OTH,Others,EU27_2020,European Union - 27 countries (from 2020),2020,107,
OTH,Others,EU27_2020,European Union - 27 countries (from 2020),2021,96,
OTH,Others,EU27_2020,European Union - 27 countries (from 2020),2022,96,
OTH,Others,EU27_2020,European Union - 27 countries (from 2020),2023,96,
OTH,Others,EU27_2020,European Union - 27 countries (from 2020),2024,114,
OTH,Others,FI,Finland,2006,3,
OTH,Others,FI,Finland,2007,0,
OTH,Others,FI,Finland,2008,3,
OTH,Others,FI,Finland,2009,2,
OTH,Others,FI,Finland,2010,3,
OTH,Others,FI,Finland,2011,0,
OTH,Others,FI,Finland,2012,2,
OTH,Others,FI,Finland,2013,1,
OTH,Others,FI,Finland,2014,1,
OTH,Others,FI,Finland,2015,1,
OTH,Others,FI,Finland,2016,3,
OTH,Others,FI,Finland,2017,4,
OTH,Others,FI,Finland,2018,3,
OTH,Others,FI,Finland,2019,4,
OTH,Others,FI,Finland,2020,2,
OTH,Others,FI,Finland,2021,6,
OTH,Others,FI,Finland,2022,2,
OTH,Others,FI,Finland,2023,5,
OTH,Others,FI,Finland,2024,2,
OTH,Others,FR,France,2006,65,
OTH,Others,FR,France,2007,31,
OTH,Others,FR,France,2008,63,
OTH,Others,FR,France,2009,21,
OTH,Others,FR,France,2010,20,
OTH,Others,FR,France,2011,13,
OTH,Others,FR,France,2012,15,
OTH,Others,FR,France,2013,11,
OTH,Others,FR,France,2014,23,
OTH,Others,FR,France,2015,10,
OTH,Others,FR,France,2016,3,
OTH,Others,FR,France,2017,8,
OTH,Others,FR,France,2018,7,
OTH,Others,FR,France,2019,7,
OTH,Others,FR,France,2020,5,
OTH,Others,FR,France,2021,5,
OTH,Others,FR,France,2022,13,
OTH,Others,FR,France,2023,11,
OTH,Others,FR,France,2024,6,
OTH,Others,HR,Croatia,2010,5,
OTH,Others,HR,Croatia,2011,3,
OTH,Others,HR,Croatia,2012,2,
OTH,Others,HR,Croatia,2013,1,
OTH,Others,HR,Croatia,2014,2,
OTH,Others,HR,Croatia,2015,0,
OTH,Others,HR,Croatia,2016,1,
OTH,Others,HR,Croatia,2017,2,
OTH,Others,HR,Croatia,2018,1,
OTH,Others,HR,Croatia,2019,0,
OTH,Others,HR,Croatia,2020,2,
OTH,Others,HR,Croatia,2021,1,
OTH,Others,HR,Croatia,2022,1,
OTH,Others,HR,Croatia,2023,0,
OTH,Others,HR,Croatia,2024,0,
OTH,Others,HU,Hungary,2006,40,
OTH,Others,HU,Hungary,2007,1,
OTH,Others,HU,Hungary,2008,30,
OTH,Others,HU,Hungary,2009,3,
OTH,Others,HU,Hungary,2010,2,
OTH,Others,HU,Hungary,2011,4,
OTH,Others,HU,Hungary,2012,4,
OTH,Others,HU,Hungary,2013,11,
OTH,Others,HU,Hungary,2014,13,
OTH,Others,HU,Hungary,2015,7,
OTH,Others,HU,Hungary,2016,8,
OTH,Others,HU,Hungary,2017,5,
OTH,Others,HU,Hungary,2018,4,
OTH,Others,HU,Hungary,2019,19,
OTH,Others,HU,Hungary,2020,23,
OTH,Others,HU,Hungary,2021,21,
OTH,Others,HU,Hungary,2022,6,
OTH,Others,HU,Hungary,2023,0,
OTH,Others,HU,Hungary,2024,5,
OTH,Others,IE,Ireland,2006,1,
OTH,Others,IE,Ireland,2007,1,
OTH,Others,IE,Ireland,2008,0,
OTH,Others,IE,Ireland,2009,1,
OTH,Others,IE,Ireland,2010,0,
OTH,Others,IE,Ireland,2011,0,
OTH,Others,IE,Ireland,2012,0,
OTH,Others,IE,Ireland,2013,0,
OTH,Others,IE,Ireland,2014,0,
OTH,Others,IE,Ireland,2015,0,
OTH,Others,IE,Ireland,2016,0,
OTH,Others,IE,Ireland,2017,0,
OTH,Others,IE,Ireland,2018,5,
OTH,Others,IE,Ireland,2019,0,
OTH,Others,IE,Ireland,2020,0,
OTH,Others,IE,Ireland,2021,0,
OTH,Others,IE,Ireland,2022,0,
OTH,Others,IE,Ireland,2023,0,
OTH,Others,IE,Ireland,2024,0,
OTH,Others,IT,Italy,2006,5,
OTH,Others,IT,Italy,2007,3,
OTH,Others,IT,Italy,2008,3,
OTH,Others,IT,Italy,2009,7,
OTH,Others,IT,Italy,2010,3,
OTH,Others,IT,Italy,2011,2,
OTH,Others,IT,Italy,2012,1,
OTH,Others,IT,Italy,2013,1,
OTH,Others,IT,Italy,2014,6,
OTH,Others,IT,Italy,2015,2,
OTH,Others,IT,Italy,2016,5,
OTH,Others,IT,Italy,2017,7,
OTH,Others,IT,Italy,2018,6,
OTH,Others,IT,Italy,2019,6,
OTH,Others,IT,Italy,2020,13,
OTH,Others,IT,Italy,2021,14,
OTH,Others,IT,Italy,2022,6,
OTH,Others,IT,Italy,2023,9,
OTH,Others,IT,Italy,2024,6,
OTH,Others,LT,Lithuania,2006,0,
OTH,Others,LT,Lithuania,2007,0,
OTH,Others,LT,Lithuania,2008,0,
OTH,Others,LT,Lithuania,2009,0,
OTH,Others,LT,Lithuania,2010,0,
OTH,Others,LT,Lithuania,2011,0,
OTH,Others,LT,Lithuania,2012,0,
OTH,Others,LT,Lithuania,2013,0,
OTH,Others,LT,Lithuania,2014,0,
OTH,Others,LT,Lithuania,2015,0,
OTH,Others,LT,Lithuania,2016,0,
OTH,Others,LT,Lithuania,2017,0,
OTH,Others,LT,Lithuania,2018,0,
OTH,Others,LT,Lithuania,2019,0,
OTH,Others,LT,Lithuania,2020,0,
OTH,Others,LT,Lithuania,2021,0,
OTH,Others,LT,Lithuania,2022,0,
OTH,Others,LT,Lithuania,2023,0,
OTH,Others,LT,Lithuania,2024,0,
OTH,Others,LU,Luxembourg,2009,0,
OTH,Others,LU,Luxembourg,2010,0,
OTH,Others,LU,Luxembourg,2011,0,
OTH,Others,LU,Luxembourg,2012,0,
OTH,Others,LU,Luxembourg,2013,0,
OTH,Others,LU,Luxembourg,2014,0,
OTH,Others,LU,Luxembourg,2015,0,
OTH,Others,LU,Luxembourg,2016,0,
OTH,Others,LU,Luxembourg,2017,0,
OTH,Others,LU,Luxembourg,2018,0,
OTH,Others,LU,Luxembourg,2019,0,
OTH,Others,LU,Luxembourg,2020,0,
OTH,Others,LU,Luxembourg,2021,0,
OTH,Others,LU,Luxembourg,2022,0,
OTH,Others,LU,Luxembourg,2023,0,
OTH,Others,LU,Luxembourg,2024,0,
OTH,Others,LV,Latvia,2006,0,
OTH,Others,LV,Latvia,2007,5,
OTH,Others,LV,Latvia,2008,5,
OTH,Others,LV,Latvia,2009,2,
OTH,Others,LV,Latvia,2010,3,
OTH,Others,LV,Latvia,2011,0,
OTH,Others,LV,Latvia,2012,0,
OTH,Others,LV,Latvia,2013,0,
OTH,Others,LV,Latvia,2014,0,
OTH,Others,LV,Latvia,2015,0,
OTH,Others,LV,Latvia,2016,0,
OTH,Others,LV,Latvia,2017,0,
OTH,Others,LV,Latvia,2018,0,
OTH,Others,LV,Latvia,2019,0,
OTH,Others,LV,Latvia,2020,0,
OTH,Others,LV,Latvia,2021,0,
OTH,Others,LV,Latvia,2022,0,
OTH,Others,LV,Latvia,2023,0,
OTH,Others,LV,Latvia,2024,0,
OTH,Others,ME,Montenegro,2013,33,
OTH,Others,ME,Montenegro,2014,6,
OTH,Others,ME,Montenegro,2015,7,
OTH,Others,ME,Montenegro,2016,26,
OTH,Others,MK,North Macedonia,2009,59,
OTH,Others,MK,North Macedonia,2010,88,
OTH,Others,MK,North Macedonia,2011,78,
OTH,Others,MK,North Macedonia,2012,64,
OTH,Others,MK,North Macedonia,2013,4,
OTH,Others,MK,North Macedonia,2014,1,
OTH,Others,MK,North Macedonia,2015,7,
OTH,Others,MK,North Macedonia,2016,45,
OTH,Others,MK,North Macedonia,2017,17,
OTH,Others,MK,North Macedonia,2018,62,
OTH,Others,NL,Netherlands,2006,0,
OTH,Others,NL,Netherlands,2007,0,
OTH,Others,NL,Netherlands,2008,1,
OTH,Others,NL,Netherlands,2009,1,
OTH,Others,NL,Netherlands,2010,1,
OTH,Others,NL,Netherlands,2011,6,
OTH,Others,NL,Netherlands,2012,3,
OTH,Others,NL,Netherlands,2013,1,
OTH,Others,NL,Netherlands,2014,1,
OTH,Others,NL,Netherlands,2015,1,
OTH,Others,NL,Netherlands,2016,2,
OTH,Others,NL,Netherlands,2017,2,
OTH,Others,NL,Netherlands,2018,3,
OTH,Others,NL,Netherlands,2019,4,
OTH,Others,NL,Netherlands,2020,2,
OTH,Others,NL,Netherlands,2021,1,
OTH,Others,NL,Netherlands,2022,0,
OTH,Others,NL,Netherlands,2023,0,
OTH,Others,NL,Netherlands,2024,0,
OTH,Others,NO,Norway,2006,1,
OTH,Others,NO,Norway,2007,3,
OTH,Others,NO,Norway,2008,0,
OTH,Others,NO,Norway,2009,0,
OTH,Others,NO,Norway,2010,0,
OTH,Others,NO,Norway,2011,7,
OTH,Others,NO,Norway,2012,2,
OTH,Others,NO,Norway,2013,0,
OTH,Others,NO,Norway,2014,5,
OTH,Others,NO,Norway,2015,1,
OTH,Others,NO,Norway,2016,0,
OTH,Others,NO,Norway,2017,0,
OTH,Others,NO,Norway,2018,2,
OTH,Others,NO,Norway,2019,2,
OTH,Others,NO,Norway,2020,0,
OTH,Others,NO,Norway,2021,2,
OTH,Others,NO,Norway,2022,2,
OTH,Others,NO,Norway,2023,2,
OTH,Others,NO,Norway,2024,2,
OTH,Others,PL,Poland,2006,86,
OTH,Others,PL,Poland,2007,88,
OTH,Others,PL,Poland,2008,92,
OTH,Others,PL,Poland,2009,12,
OTH,Others,PL,Poland,2010,7,
OTH,Others,PL,Poland,2011,5,
OTH,Others,PL,Poland,2012,4,
OTH,Others,PL,Poland,2013,0,
OTH,Others,PL,Poland,2014,2,
OTH,Others,PL,Poland,2015,3,
OTH,Others,PL,Poland,2016,0,
OTH,Others,PL,Poland,2017,1,
OTH,Others,PL,Poland,2018,2,
OTH,Others,PL,Poland,2019,3,
OTH,Others,PL,Poland,2020,3,
OTH,Others,PL,Poland,2021,6,
OTH,Others,PL,Poland,2022,6,
OTH,Others,PL,Poland,2023,7,
OTH,Others,PL,Poland,2024,7,
OTH,Others,PT,Portugal,2007,4,
OTH,Others,PT,Portugal,2008,1,
OTH,Others,PT,Portugal,2009,0,
OTH,Others,PT,Portugal,2010,1,
OTH,Others,PT,Portugal,2011,0,
OTH,Others,PT,Portugal,2012,1,
OTH,Others,PT,Portugal,2013,0,
OTH,Others,PT,Portugal,2014,0,
OTH,Others,PT,Portugal,2015,0,
OTH,Others,PT,Portugal,2016,0,
OTH,Others,PT,Portugal,2017,0,
OTH,Others,PT,Portugal,2018,0,
OTH,Others,PT,Portugal,2019,2,
OTH,Others,PT,Portugal,2020,0,
OTH,Others,PT,Portugal,2021,0,
OTH,Others,PT,Portugal,2022,0,
OTH,Others,PT,Portugal,2023,0,
OTH,Others,PT,Portugal,2024,0,
OTH,Others,RO,Romania,2006,35,
OTH,Others,RO,Romania,2007,34,
OTH,Others,RO,Romania,2008,10,
OTH,Others,RO,Romania,2009,9,
OTH,Others,RO,Romania,2010,11,
OTH,Others,RO,Romania,2011,5,
OTH,Others,RO,Romania,2012,5,
OTH,Others,RO,Romania,2013,0,
OTH,Others,RO,Romania,2014,0,
OTH,Others,RO,Romania,2015,0,
OTH,Others,RO,Romania,2016,0,
OTH,Others,RO,Romania,2017,0,
OTH,Others,RO,Romania,2018,0,
OTH,Others,RO,Romania,2019,0,
OTH,Others,RO,Romania,2020,0,
OTH,Others,RO,Romania,2021,0,
OTH,Others,RO,Romania,2022,0,
OTH,Others,RO,Romania,2023,0,
OTH,Others,RO,Romania,2024,0,
OTH,Others,SE,Sweden,2006,7,
OTH,Others,SE,Sweden,2007,6,
OTH,Others,SE,Sweden,2008,6,
OTH,Others,SE,Sweden,2009,4,
OTH,Others,SE,Sweden,2010,7,
OTH,Others,SE,Sweden,2011,8,
OTH,Others,SE,Sweden,2012,5,
OTH,Others,SE,Sweden,2013,1,
OTH,Others,SE,Sweden,2014,6,
OTH,Others,SE,Sweden,2015,7,
OTH,Others,SE,Sweden,2016,5,
OTH,Others,SE,Sweden,2017,6,
OTH,Others,SE,Sweden,2018,5,
OTH,Others,SE,Sweden,2019,9,
OTH,Others,SE,Sweden,2020,10,
OTH,Others,SE,Sweden,2021,6,
OTH,Others,SE,Sweden,2022,2,
OTH,Others,SE,Sweden,2023,9,
OTH,Others,SE,Sweden,2024,16,
OTH,Others,SI,Slovenia,2006,2,
OTH,Others,SI,Slovenia,2007,5,
OTH,Others,SI,Slovenia,2008,6,
OTH,Others,SI,Slovenia,2009,5,
OTH,Others,SI,Slovenia,2010,1,
OTH,Others,SI,Slovenia,2011,0,
OTH,Others,SI,Slovenia,2012,3,
OTH,Others,SI,Slovenia,2013,0,
OTH,Others,SI,Slovenia,2014,0,
OTH,Others,SI,Slovenia,2015,1,
OTH,Others,SI,Slovenia,2016,1,
OTH,Others,SI,Slovenia,2017,0,
OTH,Others,SI,Slovenia,2018,0,
OTH,Others,SI,Slovenia,2019,0,
OTH,Others,SI,Slovenia,2020,0,
OTH,Others,SI,Slovenia,2021,1,
OTH,Others,SI,Slovenia,2022,0,
OTH,Others,SI,Slovenia,2023,0,
OTH,Others,SI,Slovenia,2024,1,
OTH,Others,SK,Slovakia,2006,55,
OTH,Others,SK,Slovakia,2007,41,
OTH,Others,SK,Slovakia,2008,50,
OTH,Others,SK,Slovakia,2009,88,
OTH,Others,SK,Slovakia,2010,1,
OTH,Others,SK,Slovakia,2011,0,
OTH,Others,SK,Slovakia,2012,1,
OTH,Others,SK,Slovakia,2013,1,
OTH,Others,SK,Slovakia,2014,0,
OTH,Others,SK,Slovakia,2015,2,
OTH,Others,SK,Slovakia,2016,1,
OTH,Others,SK,Slovakia,2017,0,
OTH,Others,SK,Slovakia,2018,0,
OTH,Others,SK,Slovakia,2019,0,
OTH,Others,SK,Slovakia,2020,0,
OTH,Others,SK,Slovakia,2021,5,
OTH,Others,SK,Slovakia,2022,3,
OTH,Others,SK,Slovakia,2023,2,
OTH,Others,SK,Slovakia,2024,2,
OTH,Others,TR,Türkiye,2006,0,
OTH,Others,TR,Türkiye,2007,0,
OTH,Others,TR,Türkiye,2008,0,
OTH,Others,TR,Türkiye,2009,2,
OTH,Others,TR,Türkiye,2010,1,
OTH,Others,TR,Türkiye,2011,3,
OTH,Others,TR,Türkiye,2012,9,
OTH,Others,TR,Türkiye,2013,1,
OTH,Others,TR,Türkiye,2014,3,
OTH,Others,TR,Türkiye,2015,6,
OTH,Others,TR,Türkiye,2016,4,
OTH,Others,TR,Türkiye,2017,1,
OTH,Others,TR,Türkiye,2018,5,
OTH,Others,TR,Türkiye,2020,4,
OTH,Others,TR,Türkiye,2021,4,
OTH,Others,TR,Türkiye,2022,2,
OTH,Others,TR,Türkiye,2023,2,
OTH,Others,TR,Türkiye,2024,3,
OTH,Others,UK,United Kingdom,2006,1,
OTH,Others,UK,United Kingdom,2007,0,
OTH,Others,UK,United Kingdom,2008,2,
OTH,Others,UK,United Kingdom,2009,4,
OTH,Others,UK,United Kingdom,2010,5,
OTH,Others,UK,United Kingdom,2011,2,
OTH,Others,UK,United Kingdom,2012,3,
OTH,Others,UK,United Kingdom,2013,0,
OTH,Others,UK,United Kingdom,2014,0,
OTH,Others,UK,United Kingdom,2015,0,
OTH,Others,UK,United Kingdom,2016,0,
OTH,Others,UK,United Kingdom,2017,0,
OTH,Others,UK,United Kingdom,2018,0,
OTH,Others,UK,United Kingdom,2019,1,
OTH,Others,UK,United Kingdom,2020,1,
RSTK_FIRE,Fires in rolling stock,AT,Austria,2006,1,
RSTK_FIRE,Fires in rolling stock,AT,Austria,2007,1,
RSTK_FIRE,Fires in rolling stock,AT,Austria,2008,0,
RSTK_FIRE,Fires in rolling stock,AT,Austria,2009,1,
RSTK_FIRE,Fires in rolling stock,AT,Austria,2010,0,
RSTK_FIRE,Fires in rolling stock,AT,Austria,2011,0,
RSTK_FIRE,Fires in rolling stock,AT,Austria,2012,0,
RSTK_FIRE,Fires in rolling stock,AT,Austria,2013,0,
RSTK_FIRE,Fires in rolling stock,AT,Austria,2014,1,
RSTK_FIRE,Fires in rolling stock,AT,Austria,2015,1,
RSTK_FIRE,Fires in rolling stock,AT,Austria,2016,0,
RSTK_FIRE,Fires in rolling stock,AT,Austria,2017,0,
RSTK_FIRE,Fires in rolling stock,AT,Austria,2018,0,
RSTK_FIRE,Fires in rolling stock,AT,Austria,2019,0,
RSTK_FIRE,Fires in rolling stock,AT,Austria,2020,0,
RSTK_FIRE,Fires in rolling stock,AT,Austria,2021,0,
RSTK_FIRE,Fires in rolling stock,AT,Austria,2022,5,
RSTK_FIRE,Fires in rolling stock,AT,Austria,2023,1,
RSTK_FIRE,Fires in rolling stock,AT,Austria,2024,2,
RSTK_FIRE,Fires in rolling stock,BE,Belgium,2006,18,
RSTK_FIRE,Fires in rolling stock,BE,Belgium,2007,17,
RSTK_FIRE,Fires in rolling stock,BE,Belgium,2008,24,
RSTK_FIRE,Fires in rolling stock,BE,Belgium,2009,6,
RSTK_FIRE,Fires in rolling stock,BE,Belgium,2010,0,
RSTK_FIRE,Fires in rolling stock,BE,Belgium,2011,0,
RSTK_FIRE,Fires in rolling stock,BE,Belgium,2012,1,
RSTK_FIRE,Fires in rolling stock,BE,Belgium,2013,0,
RSTK_FIRE,Fires in rolling stock,BE,Belgium,2014,1,
RSTK_FIRE,Fires in rolling stock,BE,Belgium,2015,0,
RSTK_FIRE,Fires in rolling stock,BE,Belgium,2016,0,
RSTK_FIRE,Fires in rolling stock,BE,Belgium,2017,0,
RSTK_FIRE,Fires in rolling stock,BE,Belgium,2018,2,
RSTK_FIRE,Fires in rolling stock,BE,Belgium,2019,0,
RSTK_FIRE,Fires in rolling stock,BE,Belgium,2020,0,
RSTK_FIRE,Fires in rolling stock,BE,Belgium,2021,0,
RSTK_FIRE,Fires in rolling stock,BE,Belgium,2022,0,
RSTK_FIRE,Fires in rolling stock,BE,Belgium,2023,0,
RSTK_FIRE,Fires in rolling stock,BE,Belgium,2024,0,
RSTK_FIRE,Fires in rolling stock,BG,Bulgaria,2006,1,
RSTK_FIRE,Fires in rolling stock,BG,Bulgaria,2007,0,
RSTK_FIRE,Fires in rolling stock,BG,Bulgaria,2008,1,
RSTK_FIRE,Fires in rolling stock,BG,Bulgaria,2009,0,
RSTK_FIRE,Fires in rolling stock,BG,Bulgaria,2010,0,
RSTK_FIRE,Fires in rolling stock,BG,Bulgaria,2011,1,
RSTK_FIRE,Fires in rolling stock,BG,Bulgaria,2012,1,
RSTK_FIRE,Fires in rolling stock,BG,Bulgaria,2013,0,
RSTK_FIRE,Fires in rolling stock,BG,Bulgaria,2014,0,
RSTK_FIRE,Fires in rolling stock,BG,Bulgaria,2015,0,
RSTK_FIRE,Fires in rolling stock,BG,Bulgaria,2016,2,
RSTK_FIRE,Fires in rolling stock,BG,Bulgaria,2017,1,
RSTK_FIRE,Fires in rolling stock,BG,Bulgaria,2018,2,
RSTK_FIRE,Fires in rolling stock,BG,Bulgaria,2019,0,
RSTK_FIRE,Fires in rolling stock,BG,Bulgaria,2020,0,
RSTK_FIRE,Fires in rolling stock,BG,Bulgaria,2021,0,
RSTK_FIRE,Fires in rolling stock,BG,Bulgaria,2022,0,
RSTK_FIRE,Fires in rolling stock,BG,Bulgaria,2023,0,
RSTK_FIRE,Fires in rolling stock,BG,Bulgaria,2024,0,
RSTK_FIRE,Fires in rolling stock,CH,Switzerland,2009,0,
RSTK_FIRE,Fires in rolling stock,CH,Switzerland,2010,1,
RSTK_FIRE,Fires in rolling stock,CH,Switzerland,2011,1,
RSTK_FIRE,Fires in rolling stock,CH,Switzerland,2012,1,
RSTK_FIRE,Fires in rolling stock,CH,Switzerland,2013,0,
RSTK_FIRE,Fires in rolling stock,CH,Switzerland,2014,1,
RSTK_FIRE,Fires in rolling stock,CH,Switzerland,2015,0,
RSTK_FIRE,Fires in rolling stock,CH,Switzerland,2016,1,
RSTK_FIRE,Fires in rolling stock,CH,Switzerland,2017,0,
RSTK_FIRE,Fires in rolling stock,CH,Switzerland,2018,0,
RSTK_FIRE,Fires in rolling stock,CH,Switzerland,2019,0,
RSTK_FIRE,Fires in rolling stock,CH,Switzerland,2020,0,
RSTK_FIRE,Fires in rolling stock,CH,Switzerland,2021,1,
RSTK_FIRE,Fires in rolling stock,CH,Switzerland,2022,0,
RSTK_FIRE,Fires in rolling stock,CH,Switzerland,2023,1,
RSTK_FIRE,Fires in rolling stock,CH,Switzerland,2024,1,
RSTK_FIRE,Fires in rolling stock,CHUNNEL,Channel Tunnel,2007,0,
RSTK_FIRE,Fires in rolling stock,CHUNNEL,Channel Tunnel,2008,1,
RSTK_FIRE,Fires in rolling stock,CHUNNEL,Channel Tunnel,2009,0,
RSTK_FIRE,Fires in rolling stock,CHUNNEL,Channel Tunnel,2010,1,
RSTK_FIRE,Fires in rolling stock,CHUNNEL,Channel Tunnel,2011,0,
RSTK_FIRE,Fires in rolling stock,CHUNNEL,Channel Tunnel,2012,2,
RSTK_FIRE,Fires in rolling stock,CHUNNEL,Channel Tunnel,2013,1,
RSTK_FIRE,Fires in rolling stock,CHUNNEL,Channel Tunnel,2014,0,
RSTK_FIRE,Fires in rolling stock,CHUNNEL,Channel Tunnel,2015,1,
RSTK_FIRE,Fires in rolling stock,CHUNNEL,Channel Tunnel,2016,0,
RSTK_FIRE,Fires in rolling stock,CHUNNEL,Channel Tunnel,2017,0,
RSTK_FIRE,Fires in rolling stock,CHUNNEL,Channel Tunnel,2018,3,
RSTK_FIRE,Fires in rolling stock,CHUNNEL,Channel Tunnel,2019,0,
RSTK_FIRE,Fires in rolling stock,CHUNNEL,Channel Tunnel,2020,0,
