tra_infr,tra_infr_label,geo,geo_label,period,value,flag
RT_NELC,Non-electrified railway tracks,LV,Latvia,1995,2433,
RT_NELC,Non-electrified railway tracks,LV,Latvia,1996,2433,
RT_NELC,Non-electrified railway tracks,LV,Latvia,1997,2433,
RT_NELC,Non-electrified railway tracks,LV,Latvia,1998,2434,
RT_NELC,Non-electrified railway tracks,LV,Latvia,1999,2446,
RT_NELC,Non-electrified railway tracks,LV,Latvia,2000,2364,
RT_NELC,Non-electrified railway tracks,LV,Latvia,2001,2336,
RT_NELC,Non-electrified railway tracks,LV,Latvia,2002,2326,
RT_NELC,Non-electrified railway tracks,LV,Latvia,2003,2326,
RT_NELC,Non-electrified railway tracks,LV,Latvia,2004,2326,
RT_NELC,Non-electrified railway tracks,LV,Latvia,2005,2326,
RT_NELC,Non-electrified railway tracks,LV,Latvia,2006,2326,
RT_NELC,Non-electrified railway tracks,LV,Latvia,2007,2326,
RT_NELC,Non-electrified railway tracks,LV,Latvia,2008,1917,
RT_NELC,Non-electrified railway tracks,LV,Latvia,2009,1558,
RT_NELC,Non-electrified railway tracks,LV,Latvia,2010,1554,
RT_NELC,Non-electrified railway tracks,LV,Latvia,2011,1554,
RT_NELC,Non-electrified railway tracks,LV,Latvia,2012,1662,
RT_NELC,Non-electrified railway tracks,LV,Latvia,2013,1667,
RT_NELC,Non-electrified railway tracks,LV,Latvia,2014,1712,
RT_NELC,Non-electrified railway tracks,LV,Latvia,2015,1715,
RT_NELC,Non-electrified railway tracks,LV,Latvia,2016,1715,
RT_NELC,Non-electrified railway tracks,LV,Latvia,2017,1715,
RT_NELC,Non-electrified railway tracks,LV,Latvia,2018,1715,
RT_NELC,Non-electrified railway tracks,LV,Latvia,2019,1715,
RT_NELC,Non-electrified railway tracks,LV,Latvia,2020,1713.8,
RT_NELC,Non-electrified railway tracks,LV,Latvia,2021,1710.8,
RT_NELC,Non-electrified railway tracks,LV,Latvia,2022,1710.7,
RT_NELC,Non-electrified railway tracks,LV,Latvia,2023,1718.2,
RT_NELC,Non-electrified railway tracks,LV,Latvia,2024,1718.2,
RT_NELC,Non-electrified railway tracks,MD,Moldova,1992,1328.3,
RT_NELC,Non-electrified railway tracks,MD,Moldova,1993,1318.3,
RT_NELC,Non-electrified railway tracks,MD,Moldova,1994,1318.3,
RT_NELC,Non-electrified railway tracks,MD,Moldova,1995,1326.3,
RT_NELC,Non-electrified railway tracks,MD,Moldova,1996,1326.3,
RT_NELC,Non-electrified railway tracks,MD,Moldova,1997,1322.3,
RT_NELC,Non-electrified railway tracks,MD,Moldova,1998,1219.6,
RT_NELC,Non-electrified railway tracks,MD,Moldova,1999,1140.3,
RT_NELC,Non-electrified railway tracks,MD,Moldova,2000,1139.3,
RT_NELC,Non-electrified railway tracks,MD,Moldova,2001,1121.2,
RT_NELC,Non-electrified railway tracks,MD,Moldova,2002,1120.5,
RT_NELC,Non-electrified railway tracks,MD,Moldova,2004,1075,
RT_NELC,Non-electrified railway tracks,MD,Moldova,2009,2034,
RT_NELC,Non-electrified railway tracks,MD,Moldova,2010,2039.6,
RT_NELC,Non-electrified railway tracks,MD,Moldova,2011,2029.8,
RT_NELC,Non-electrified railway tracks,MD,Moldova,2012,2024.6,
RT_NELC,Non-electrified railway tracks,MD,Moldova,2013,2020,
RT_NELC,Non-electrified railway tracks,MD,Moldova,2014,2015.1,
RT_NELC,Non-electrified railway tracks,MD,Moldova,2015,2006.9,
RT_NELC,Non-electrified railway tracks,MD,Moldova,2016,2006,
RT_NELC,Non-electrified railway tracks,MD,Moldova,2017,2006.3,
RT_NELC,Non-electrified railway tracks,MD,Moldova,2018,2001.3,
RT_NELC,Non-electrified railway tracks,MD,Moldova,2019,1997.8,
RT_NELC,Non-electrified railway tracks,MD,Moldova,2020,1997.1,
RT_NELC,Non-electrified railway tracks,MD,Moldova,2021,1996.7,
RT_NELC,Non-electrified railway tracks,MD,Moldova,2022,1997.1,
RT_NELC,Non-electrified railway tracks,MD,Moldova,2023,1991.6,
RT_NELC,Non-electrified railway tracks,MD,Moldova,2024,1988.8,
RT_NELC,Non-electrified railway tracks,ME,Montenegro,2011,24.7,i
RT_NELC,Non-electrified railway tracks,ME,Montenegro,2012,24.7,i
RT_NELC,Non-electrified railway tracks,ME,Montenegro,2013,24.7,i
RT_NELC,Non-electrified railway tracks,ME,Montenegro,2014,25,i
RT_NELC,Non-electrified railway tracks,ME,Montenegro,2015,25,i
RT_NELC,Non-electrified railway tracks,ME,Montenegro,2016,25,
RT_NELC,Non-electrified railway tracks,ME,Montenegro,2017,25,
RT_NELC,Non-electrified railway tracks,ME,Montenegro,2018,25,
RT_NELC,Non-electrified railway tracks,ME,Montenegro,2019,25,
RT_NELC,Non-electrified railway tracks,ME,Montenegro,2020,25,
RT_NELC,Non-electrified railway tracks,ME,Montenegro,2021,25,
RT_NELC,Non-electrified railway tracks,ME,Montenegro,2022,25,
RT_NELC,Non-electrified railway tracks,ME,Montenegro,2023,25,
RT_NELC,Non-electrified railway tracks,ME,Montenegro,2024,25,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,1990,689,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,1992,691,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,1993,691,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,1994,692,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,1995,466,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,1996,466,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,1997,609,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,1998,609,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,1999,609,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,2000,609,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,2001,609,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,2002,609,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,2004,609,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,2005,609,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,2006,609,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,2007,605,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,2008,599,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,2009,599,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,2010,599,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,2011,598,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,2012,597,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,2013,596,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,2014,596,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,2015,596,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,2016,580,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,2017,580,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,2018,580,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,2019,580,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,2020,580,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,2021,580,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,2022,580,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,2023,581,
RT_NELC,Non-electrified railway tracks,MK,North Macedonia,2024,581,
RT_NELC,Non-electrified railway tracks,NL,Netherlands,2013,875,
RT_NELC,Non-electrified railway tracks,NL,Netherlands,2014,853,
RT_NELC,Non-electrified railway tracks,NL,Netherlands,2015,857,
RT_NELC,Non-electrified railway tracks,NL,Netherlands,2016,912,
RT_NELC,Non-electrified railway tracks,NL,Netherlands,2017,912,
RT_NELC,Non-electrified railway tracks,NL,Netherlands,2018,999,
RT_NELC,Non-electrified railway tracks,NL,Netherlands,2019,999,
RT_NELC,Non-electrified railway tracks,NL,Netherlands,2020,1003,
RT_NELC,Non-electrified railway tracks,NL,Netherlands,2021,962,
RT_NELC,Non-electrified railway tracks,NL,Netherlands,2022,960,
RT_NELC,Non-electrified railway tracks,NL,Netherlands,2023,964,
RT_NELC,Non-electrified railway tracks,NL,Netherlands,2024,970,
RT_NELC,Non-electrified railway tracks,NO,Norway,1990,1618,
RT_NELC,Non-electrified railway tracks,NO,Norway,1991,1601,
RT_NELC,Non-electrified railway tracks,NO,Norway,1992,1601,
RT_NELC,Non-electrified railway tracks,NO,Norway,1993,1601,
RT_NELC,Non-electrified railway tracks,NO,Norway,1994,1601,
RT_NELC,Non-electrified railway tracks,NO,Norway,1995,1601,
RT_NELC,Non-electrified railway tracks,NO,Norway,1996,1601,
RT_NELC,Non-electrified railway tracks,NO,Norway,1997,1565,
RT_NELC,Non-electrified railway tracks,NO,Norway,1998,1565,
RT_NELC,Non-electrified railway tracks,NO,Norway,2000,1680,
RT_NELC,Non-electrified railway tracks,NO,Norway,2001,1680,
RT_NELC,Non-electrified railway tracks,NO,Norway,2002,1579,
RT_NELC,Non-electrified railway tracks,NO,Norway,2003,1579,
RT_NELC,Non-electrified railway tracks,NO,Norway,2004,1579,
RT_NELC,Non-electrified railway tracks,NO,Norway,2005,1569,
RT_NELC,Non-electrified railway tracks,NO,Norway,2006,1579,
RT_NELC,Non-electrified railway tracks,NO,Norway,2007,1582,
RT_NELC,Non-electrified railway tracks,NO,Norway,2008,1562,
RT_NELC,Non-electrified railway tracks,NO,Norway,2009,1405,
RT_NELC,Non-electrified railway tracks,NO,Norway,2010,1434,
RT_NELC,Non-electrified railway tracks,NO,Norway,2011,1434,
RT_NELC,Non-electrified railway tracks,NO,Norway,2012,1393,
RT_NELC,Non-electrified railway tracks,NO,Norway,2013,1397,
RT_NELC,Non-electrified railway tracks,NO,Norway,2014,1436,
RT_NELC,Non-electrified railway tracks,NO,Norway,2015,1436,
RT_NELC,Non-electrified railway tracks,NO,Norway,2016,1436,
RT_NELC,Non-electrified railway tracks,NO,Norway,2017,1480,
RT_NELC,Non-electrified railway tracks,NO,Norway,2018,1407,
RT_NELC,Non-electrified railway tracks,NO,Norway,2019,1407,
RT_NELC,Non-electrified railway tracks,NO,Norway,2023,1433,
RT_NELC,Non-electrified railway tracks,NO,Norway,2024,1433,
RT_NELC,Non-electrified railway tracks,PL,Poland,1990,23242,
RT_NELC,Non-electrified railway tracks,PL,Poland,1991,22274,
RT_NELC,Non-electrified railway tracks,PL,Poland,1992,21200,
RT_NELC,Non-electrified railway tracks,PL,Poland,1993,21300,
RT_NELC,Non-electrified railway tracks,PL,Poland,1994,19108,i
RT_NELC,Non-electrified railway tracks,PL,Poland,1995,19481,
RT_NELC,Non-electrified railway tracks,PL,Poland,1996,19051,
RT_NELC,Non-electrified railway tracks,PL,Poland,1997,19015,
RT_NELC,Non-electrified railway tracks,PL,Poland,1998,18479,
RT_NELC,Non-electrified railway tracks,PL,Poland,1999,17424,
RT_NELC,Non-electrified railway tracks,PL,Poland,2000,16278,
RT_NELC,Non-electrified railway tracks,PL,Poland,2001,14228,
RT_NELC,Non-electrified railway tracks,PL,Poland,2002,14763,
RT_NELC,Non-electrified railway tracks,PL,Poland,2003,13358,i
RT_NELC,Non-electrified railway tracks,PL,Poland,2004,13571,
RT_NELC,Non-electrified railway tracks,PL,Poland,2005,13405,
RT_NELC,Non-electrified railway tracks,PL,Poland,2006,13433,
RT_NELC,Non-electrified railway tracks,PL,Poland,2007,13424,
RT_NELC,Non-electrified railway tracks,PL,Poland,2008,12748,
RT_NELC,Non-electrified railway tracks,PL,Poland,2009,12859,
RT_NELC,Non-electrified railway tracks,PL,Poland,2010,12607,
RT_NELC,Non-electrified railway tracks,PL,Poland,2011,12898,
RT_NELC,Non-electrified railway tracks,PL,Poland,2012,12554,
RT_NELC,Non-electrified railway tracks,PL,Poland,2013,11939,
RT_NELC,Non-electrified railway tracks,PL,Poland,2014,12435,
RT_NELC,Non-electrified railway tracks,PL,Poland,2015,12664,
RT_NELC,Non-electrified railway tracks,PL,Poland,2016,12456,
RT_NELC,Non-electrified railway tracks,PL,Poland,2017,12296,
RT_NELC,Non-electrified railway tracks,PL,Poland,2018,12114,
RT_NELC,Non-electrified railway tracks,PL,Poland,2019,12097,
RT_NELC,Non-electrified railway tracks,PL,Poland,2020,12124,
RT_NELC,Non-electrified railway tracks,PL,Poland,2021,12207,
RT_NELC,Non-electrified railway tracks,PL,Poland,2022,12543,
RT_NELC,Non-electrified railway tracks,PL,Poland,2023,12480,
RT_NELC,Non-electrified railway tracks,PL,Poland,2024,12468,
RT_NELC,Non-electrified railway tracks,PT,Portugal,1992,2613,
RT_NELC,Non-electrified railway tracks,PT,Portugal,1993,2641,
RT_NELC,Non-electrified railway tracks,PT,Portugal,1994,2648,
RT_NELC,Non-electrified railway tracks,PT,Portugal,1995,2590,
RT_NELC,Non-electrified railway tracks,PT,Portugal,1996,2496,
RT_NELC,Non-electrified railway tracks,PT,Portugal,1998,1955,
RT_NELC,Non-electrified railway tracks,PT,Portugal,1999,2677,
RT_NELC,Non-electrified railway tracks,PT,Portugal,2000,2675,
RT_NELC,Non-electrified railway tracks,PT,Portugal,2001,1908.4,
RT_NELC,Non-electrified railway tracks,PT,Portugal,2002,1754,
RT_NELC,Non-electrified railway tracks,PT,Portugal,2007,1418.3,
RT_NELC,Non-electrified railway tracks,PT,Portugal,2008,1382,
RT_NELC,Non-electrified railway tracks,PT,Portugal,2009,1382,
RT_NELC,Non-electrified railway tracks,PT,Portugal,2010,1355.4,
RT_NELC,Non-electrified railway tracks,PT,Portugal,2011,1164.2,
RT_NELC,Non-electrified railway tracks,PT,Portugal,2012,911.2,
RT_NELC,Non-electrified railway tracks,PT,Portugal,2013,914.3,
RT_NELC,Non-electrified railway tracks,PT,Portugal,2014,915.6,
RT_NELC,Non-electrified railway tracks,PT,Portugal,2015,906.9,
RT_NELC,Non-electrified railway tracks,PT,Portugal,2016,906.9,
RT_NELC,Non-electrified railway tracks,PT,Portugal,2017,906.9,
RT_NELC,Non-electrified railway tracks,PT,Portugal,2018,906.9,
RT_NELC,Non-electrified railway tracks,PT,Portugal,2019,830.5,
RT_NELC,Non-electrified railway tracks,PT,Portugal,2020,830.5,
RT_NELC,Non-electrified railway tracks,PT,Portugal,2021,735.9,
RT_NELC,Non-electrified railway tracks,PT,Portugal,2022,735.9,
RT_NELC,Non-electrified railway tracks,PT,Portugal,2023,735.9,
RT_NELC,Non-electrified railway tracks,PT,Portugal,2024,736,
RT_NELC,Non-electrified railway tracks,RO,Romania,1990,14140,
RT_NELC,Non-electrified railway tracks,RO,Romania,1991,13670,
RT_NELC,Non-electrified railway tracks,RO,Romania,1992,13712,
RT_NELC,Non-electrified railway tracks,RO,Romania,1993,13644.6,
RT_NELC,Non-electrified railway tracks,RO,Romania,1994,13644.6,
RT_NELC,Non-electrified railway tracks,RO,Romania,1995,13676,
RT_NELC,Non-electrified railway tracks,RO,Romania,1996,13663,
RT_NELC,Non-electrified railway tracks,RO,Romania,1997,13650,
RT_NELC,Non-electrified railway tracks,RO,Romania,1998,13669,
RT_NELC,Non-electrified railway tracks,RO,Romania,1999,13669,
RT_NELC,Non-electrified railway tracks,RO,Romania,2000,13663,
RT_NELC,Non-electrified railway tracks,RO,Romania,2001,13609,
RT_NELC,Non-electrified railway tracks,RO,Romania,2002,13598,
RT_NELC,Non-electrified railway tracks,RO,Romania,2003,12758,
RT_NELC,Non-electrified railway tracks,RO,Romania,2004,12704,
RT_NELC,Non-electrified railway tracks,RO,Romania,2005,12697,
RT_NELC,Non-electrified railway tracks,RO,Romania,2006,12164,
RT_NELC,Non-electrified railway tracks,RO,Romania,2007,12159,
RT_NELC,Non-electrified railway tracks,RO,Romania,2008,12164,
RT_NELC,Non-electrified railway tracks,RO,Romania,2009,12010,
RT_NELC,Non-electrified railway tracks,RO,Romania,2010,11912,
RT_NELC,Non-electrified railway tracks,RO,Romania,2011,11616,
RT_NELC,Non-electrified railway tracks,RO,Romania,2012,11566,
RT_NELC,Non-electrified railway tracks,RO,Romania,2013,11735,
RT_NELC,Non-electrified railway tracks,RO,Romania,2014,11708,
RT_NELC,Non-electrified railway tracks,RO,Romania,2015,11630,
RT_NELC,Non-electrified railway tracks,RO,Romania,2016,11632,
RT_NELC,Non-electrified railway tracks,RO,Romania,2017,11621,
RT_NELC,Non-electrified railway tracks,RO,Romania,2018,11582,
RT_NELC,Non-electrified railway tracks,RO,Romania,2019,11560,
RT_NELC,Non-electrified railway tracks,RO,Romania,2020,11543,
RT_NELC,Non-electrified railway tracks,RO,Romania,2021,11535,
RT_NELC,Non-electrified railway tracks,RO,Romania,2022,11129,
RT_NELC,Non-electrified railway tracks,RO,Romania,2023,11124,
RT_NELC,Non-electrified railway tracks,RO,Romania,2024,11124,
RT_NELC,Non-electrified railway tracks,RS,Serbia,2006,2555,
RT_NELC,Non-electrified railway tracks,RS,Serbia,2007,2555,
RT_NELC,Non-electrified railway tracks,RS,Serbia,2008,2555,
RT_NELC,Non-electrified railway tracks,RS,Serbia,2009,2555,
RT_NELC,Non-electrified railway tracks,RS,Serbia,2010,2530,
RT_NELC,Non-electrified railway tracks,RS,Serbia,2011,3252,
RT_NELC,Non-electrified railway tracks,RS,Serbia,2012,3272,
RT_NELC,Non-electrified railway tracks,RS,Serbia,2013,3272,
RT_NELC,Non-electrified railway tracks,RS,Serbia,2014,3211,
RT_NELC,Non-electrified railway tracks,RS,Serbia,2015,2993,
RT_NELC,Non-electrified railway tracks,RS,Serbia,2016,2993,
RT_NELC,Non-electrified railway tracks,RS,Serbia,2017,2976,
RT_NELC,Non-electrified railway tracks,RS,Serbia,2018,2976,
RT_NELC,Non-electrified railway tracks,RS,Serbia,2019,2947,
RT_NELC,Non-electrified railway tracks,RS,Serbia,2020,2571,
RT_NELC,Non-electrified railway tracks,RS,Serbia,2021,2573,
RT_NELC,Non-electrified railway tracks,RS,Serbia,2022,2580,
RT_NELC,Non-electrified railway tracks,RS,Serbia,2023,2580,
RT_NELC,Non-electrified railway tracks,RS,Serbia,2024,2580,
RT_NELC,Non-electrified railway tracks,SE,Sweden,1990,5520,
RT_NELC,Non-electrified railway tracks,SE,Sweden,1991,5390,
RT_NELC,Non-electrified railway tracks,SE,Sweden,1992,3680,
RT_NELC,Non-electrified railway tracks,SE,Sweden,1993,2560,
RT_NELC,Non-electrified railway tracks,SE,Sweden,1994,2479,
RT_NELC,Non-electrified railway tracks,SE,Sweden,1995,2465,
RT_NELC,Non-electrified railway tracks,SE,Sweden,1996,2436,
RT_NELC,Non-electrified railway tracks,SE,Sweden,1997,2438,
RT_NELC,Non-electrified railway tracks,SE,Sweden,1998,2495,
RT_NELC,Non-electrified railway tracks,SE,Sweden,1999,2512,
RT_NELC,Non-electrified railway tracks,SE,Sweden,2002,4758,
RT_NELC,Non-electrified railway tracks,SE,Sweden,2003,4693,
RT_NELC,Non-electrified railway tracks,SE,Sweden,2004,4585,
RT_NELC,Non-electrified railway tracks,SE,Sweden,2005,4418,
RT_NELC,Non-electrified railway tracks,SE,Sweden,2006,4254,
RT_NELC,Non-electrified railway tracks,SE,Sweden,2007,4043,
RT_NELC,Non-electrified railway tracks,SE,Sweden,2008,4037,
RT_NELC,Non-electrified railway tracks,SE,Sweden,2009,4020,
RT_NELC,Non-electrified railway tracks,SE,Sweden,2010,3984,
RT_NELC,Non-electrified railway tracks,SE,Sweden,2011,3861,
RT_NELC,Non-electrified railway tracks,SE,Sweden,2012,3681,
RT_NELC,Non-electrified railway tracks,SE,Sweden,2013,3433,
RT_NELC,Non-electrified railway tracks,SE,Sweden,2014,3231,
RT_NELC,Non-electrified railway tracks,SE,Sweden,2015,3280,
RT_NELC,Non-electrified railway tracks,SE,Sweden,2016,3370,
RT_NELC,Non-electrified railway tracks,SE,Sweden,2017,3447,
RT_NELC,Non-electrified railway tracks,SE,Sweden,2018,3425,
RT_NELC,Non-electrified railway tracks,SE,Sweden,2019,3399,
RT_NELC,Non-electrified railway tracks,SE,Sweden,2020,3391,
RT_NELC,Non-electrified railway tracks,SE,Sweden,2021,3391,
RT_NELC,Non-electrified railway tracks,SE,Sweden,2022,3390,
RT_NELC,Non-electrified railway tracks,SE,Sweden,2023,3404,
RT_NELC,Non-electrified railway tracks,SE,Sweden,2024,3398,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,1992,1101,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,1993,1103,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,1994,1103,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,1995,1102,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,1996,1102,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,1997,1102,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,1998,1098,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,1999,868,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,2000,883,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,2001,906.3,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,2002,911.6,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,2003,909.8,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,2004,909.8,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,2005,911.2,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,2006,914.98,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,2007,910.52,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,2008,911,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,2009,905.5,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,2010,906.05,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,2011,889,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,2012,888,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,2013,889,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,2014,889,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,2015,889,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,2016,889,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,2017,713,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,2018,713,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,2019,713,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,2020,599,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,2021,599,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,2022,714,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,2023,714,
RT_NELC,Non-electrified railway tracks,SI,Slovenia,2024,714,
RT_NELC,Non-electrified railway tracks,SK,Slovakia,1990,2330,
RT_NELC,Non-electrified railway tracks,SK,Slovakia,1991,2288,
RT_NELC,Non-electrified railway tracks,SK,Slovakia,1992,2288,
RT_NELC,Non-electrified railway tracks,SK,Slovakia,1993,2246,
RT_NELC,Non-electrified railway tracks,SK,Slovakia,1994,2231,
RT_NELC,Non-electrified railway tracks,SK,Slovakia,1995,2193,
RT_NELC,Non-electrified railway tracks,SK,Slovakia,1996,2157,
RT_NELC,Non-electrified railway tracks,SK,Slovakia,1997,2157,
RT_NELC,Non-electrified railway tracks,SK,Slovakia,1998,2130,
RT_NELC,Non-electrified railway tracks,SK,Slovakia,1999,2130,
RT_NELC,Non-electrified railway tracks,SK,Slovakia,2000,2126,
RT_NELC,Non-electrified railway tracks,SK,Slovakia,2001,2126,
RT_NELC,Non-electrified railway tracks,SK,Slovakia,2002,2101,
RT_NELC,Non-electrified railway tracks,SK,Slovakia,2003,2099,
RT_NELC,Non-electrified railway tracks,SK,Slovakia,2004,2104,
RT_NELC,Non-electrified railway tracks,SK,Slovakia,2005,2102,
RT_NELC,Non-electrified railway tracks,SK,Slovakia,2006,2101,
RT_NELC,Non-electrified railway tracks,SK,Slovakia,2007,2051,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,1990,9668,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,1991,9524,i
RT_NELC,Non-electrified railway tracks,TR,Türkiye,1992,9380,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,1993,9380,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,1994,9293,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,1995,9373,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,1996,8684,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,1997,8563,i
RT_NELC,Non-electrified railway tracks,TR,Türkiye,1998,8443,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,1999,8800,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,2000,8426,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,2001,8433,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,2002,8437,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,2003,8487,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,2004,8295,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,2005,8295,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,2006,8295,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,2007,8295,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,2008,8289,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,2009,8287,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,2010,8327,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,2011,8377,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,2012,8320,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,2013,8313,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,2014,8305,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,2015,8245,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,2016,7749,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,2017,7515,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,2018,6942,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,2019,6719,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,2020,6975,i
RT_NELC,Non-electrified railway tracks,TR,Türkiye,2021,7036,i
RT_NELC,Non-electrified railway tracks,TR,Türkiye,2023,6349,
RT_NELC,Non-electrified railway tracks,TR,Türkiye,2024,6217,
RT_NELC,Non-electrified railway tracks,UA,Ukraine,1990,14685.9,
RT_NELC,Non-electrified railway tracks,UA,Ukraine,1991,14476,
RT_NELC,Non-electrified railway tracks,UA,Ukraine,1992,14573.2,
RT_NELC,Non-electrified railway tracks,UA,Ukraine,1993,14410.3,
RT_NELC,Non-electrified railway tracks,UA,Ukraine,1994,14220.7,
RT_NELC,Non-electrified railway tracks,UA,Ukraine,1995,14210.3,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,1992,21119,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,1993,21016,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,1994,20703,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,1995,21749,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,1996,21749,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,1997,21749,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,1998,21769,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,1999,22295,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,2000,21952,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,2001,22480,p
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,2002,22497,p
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,2003,22427,p
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,2004,21000,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,2005,19163,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,2006,18652,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,2007,18522,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,2008,18548,
